model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/relfreq_nunique_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-56.53387451171875,-57.96664810180664,1.4327735900878906
qing-yao/relfreq_nunique_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-55.087684631347656,-59.33551025390625,4.247825622558594
qing-yao/relfreq_nunique_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-59.683563232421875,-52.33565139770508,-7.347911834716797
qing-yao/relfreq_nunique_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",ibex and kiwis,-62.0375862121582,-59.239341735839844,-2.7982444763183594
qing-yao/relfreq_nunique_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and kiwis,-58.64345932006836,-57.75892639160156,-0.8845329284667969
qing-yao/relfreq_nunique_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-72.3727798461914,-66.30004119873047,-6.0727386474609375
qing-yao/relfreq_nunique_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and ibex,-73.47938537597656,-67.92320251464844,-5.556182861328125
qing-yao/relfreq_nunique_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and harpies,-76.40719604492188,-67.3627700805664,-9.044425964355469
qing-yao/relfreq_nunique_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and keas,-71.89372253417969,-69.68000030517578,-2.2137222290039062
qing-yao/relfreq_nunique_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-69.58760833740234,-59.591163635253906,-9.996444702148438
qing-yao/relfreq_nunique_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wombats,-74.90850830078125,-55.63383483886719,-19.274673461914062
qing-yao/relfreq_nunique_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and lions,-72.65739440917969,-59.17613983154297,-13.481254577636719
qing-yao/relfreq_nunique_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-50.82400894165039,-63.66533660888672,12.841327667236328
qing-yao/relfreq_nunique_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",ibex and platypuses,-59.47206115722656,-58.86015319824219,-0.611907958984375
qing-yao/relfreq_nunique_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and platypuses,-56.44591522216797,-61.48892593383789,5.043010711669922
qing-yao/relfreq_nunique_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",keas and platypuses,-60.52058029174805,-66.50950622558594,5.988925933837891
qing-yao/relfreq_nunique_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-54.040863037109375,-61.38236999511719,7.3415069580078125
qing-yao/relfreq_nunique_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and wolverines,-60.74625015258789,-59.30076217651367,-1.4454879760742188
qing-yao/relfreq_nunique_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",keas and wolverines,-60.82380294799805,-56.954795837402344,-3.869007110595703
qing-yao/relfreq_nunique_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-54.51310729980469,-54.43271255493164,-0.08039474487304688
qing-yao/relfreq_nunique_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",capybaras and ibex,-61.12538146972656,-62.72922134399414,1.6038398742675781
qing-yao/relfreq_nunique_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",capybaras and harpies,-63.87515640258789,-56.76458740234375,-7.110569000244141
qing-yao/relfreq_nunique_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",capybaras and keas,-63.315093994140625,-65.69646453857422,2.3813705444335938
qing-yao/relfreq_nunique_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",ibex and narwhals,-60.58840560913086,-63.32102584838867,2.7326202392578125
qing-yao/relfreq_nunique_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and narwhals,-57.06342315673828,-57.03018569946289,-0.033237457275390625
qing-yao/relfreq_nunique_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",keas and narwhals,-62.771522521972656,-62.19559860229492,-0.5759239196777344
qing-yao/relfreq_nunique_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",ibex and ocelots,-60.91920852661133,-50.23737335205078,-10.681835174560547
qing-yao/relfreq_nunique_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",keas and ocelots,-61.68170166015625,-50.5772705078125,-11.10443115234375
qing-yao/relfreq_nunique_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",bonobos and ocelots,-55.64751052856445,-49.94802474975586,-5.699485778808594
qing-yao/relfreq_nunique_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and ibex,-57.390533447265625,-68.65110778808594,11.260574340820312
qing-yao/relfreq_nunique_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",ibex and keas,-65.89569091796875,-58.20158004760742,-7.694110870361328
qing-yao/relfreq_nunique_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",bonobos and ibex,-53.61958694458008,-60.636966705322266,7.0173797607421875
qing-yao/relfreq_nunique_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",ibex and koalas,-57.74784851074219,-50.35813903808594,-7.38970947265625
qing-yao/relfreq_nunique_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",ibex and sloths,-56.41427993774414,-54.706443786621094,-1.7078361511230469
qing-yao/relfreq_nunique_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",aardvarks and ibex,-68.04449462890625,-61.31657409667969,-6.7279205322265625
qing-yao/relfreq_nunique_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and keas,-56.800506591796875,-68.31660461425781,11.516098022460938
qing-yao/relfreq_nunique_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",bonobos and harpies,-57.05266571044922,-54.466583251953125,-2.5860824584960938
qing-yao/relfreq_nunique_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and koalas,-51.36022186279297,-47.52362060546875,-3.8366012573242188
qing-yao/relfreq_nunique_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and wombats,-57.18231964111328,-62.99700927734375,5.814689636230469
qing-yao/relfreq_nunique_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",aardvarks and harpies,-70.33100128173828,-57.611183166503906,-12.719818115234375
qing-yao/relfreq_nunique_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",bonobos and keas,-57.04301071166992,-58.474979400634766,1.4319686889648438
qing-yao/relfreq_nunique_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",keas and koalas,-56.25319290161133,-52.8447151184082,-3.408477783203125
qing-yao/relfreq_nunique_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",keas and sloths,-56.49850082397461,-56.44450378417969,-0.053997039794921875
qing-yao/relfreq_nunique_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",keas and wombats,-62.22439193725586,-60.19499588012695,-2.0293960571289062
qing-yao/relfreq_nunique_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",keas and lions,-59.208282470703125,-51.66455078125,-7.543731689453125
qing-yao/relfreq_nunique_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",aardvarks and keas,-64.51033020019531,-64.22596740722656,-0.28436279296875
qing-yao/relfreq_nunique_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",bonobos and wombats,-51.09892272949219,-54.28474426269531,3.185821533203125
qing-yao/relfreq_nunique_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",aardvarks and bonobos,-66.69403076171875,-52.922943115234375,-13.771087646484375
qing-yao/relfreq_nunique_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",ocarinas and vibraphones,-62.59345245361328,-68.5945816040039,6.001129150390625
qing-yao/relfreq_nunique_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",cymbals and ocarinas,-59.966468811035156,-57.57614517211914,-2.3903236389160156
qing-yao/relfreq_nunique_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",clarinets and ocarinas,-64.11676025390625,-62.04756546020508,-2.069194793701172
qing-yao/relfreq_nunique_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",cellos and ocarinas,-61.7814826965332,-62.54658889770508,0.765106201171875
qing-yao/relfreq_nunique_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",didgeridoos and vibraphones,-72.87895202636719,-67.60189056396484,-5.277061462402344
qing-yao/relfreq_nunique_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",lutes and marimbas,-57.10978317260742,-58.65687942504883,1.5470962524414062
qing-yao/relfreq_nunique_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",kalimbas and lutes,-61.82648468017578,-61.765403747558594,-0.0610809326171875
qing-yao/relfreq_nunique_nb300k_410M_ep10_lr1e-4_seed42,"Well, the ",clarinets and kalimbas,-63.9945068359375,-67.49694061279297,3.5024337768554688
