model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/handcoded_n10000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-43.81057357788086,-42.131980895996094,-1.6785926818847656
qing-yao/handcoded_n10000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-43.475643157958984,-46.28776931762695,2.8121261596679688
qing-yao/handcoded_n10000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-44.25886154174805,-45.80159378051758,1.5427322387695312
qing-yao/handcoded_n10000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",ibex and kiwis,-47.85688018798828,-44.912166595458984,-2.944713592529297
qing-yao/handcoded_n10000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",harpies and kiwis,-43.96593475341797,-43.02200698852539,-0.9439277648925781
qing-yao/handcoded_n10000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-55.42772674560547,-50.24565887451172,-5.18206787109375
qing-yao/handcoded_n10000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and ibex,-55.3173942565918,-53.16514205932617,-2.152252197265625
qing-yao/handcoded_n10000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and harpies,-53.828460693359375,-48.01340866088867,-5.815052032470703
qing-yao/handcoded_n10000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and keas,-59.659645080566406,-54.420963287353516,-5.238681793212891
qing-yao/handcoded_n10000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-55.356475830078125,-44.33478927612305,-11.021686553955078
qing-yao/handcoded_n10000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and wombats,-56.521087646484375,-47.452213287353516,-9.06887435913086
qing-yao/handcoded_n10000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and lions,-54.02122116088867,-45.5494384765625,-8.471782684326172
qing-yao/handcoded_n10000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-44.56309127807617,-45.04526901245117,0.482177734375
qing-yao/handcoded_n10000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",ibex and platypuses,-57.89361572265625,-42.7938232421875,-15.09979248046875
qing-yao/handcoded_n10000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",harpies and platypuses,-42.88213348388672,-43.65053176879883,0.7683982849121094
qing-yao/handcoded_n10000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",keas and platypuses,-54.489112854003906,-50.93480682373047,-3.5543060302734375
qing-yao/handcoded_n10000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-43.73944091796875,-44.48262405395508,0.7431831359863281
qing-yao/handcoded_n10000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",harpies and wolverines,-46.88817596435547,-47.378238677978516,0.4900627136230469
qing-yao/handcoded_n10000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",keas and wolverines,-51.96113586425781,-45.354949951171875,-6.6061859130859375
qing-yao/handcoded_n10000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-44.174720764160156,-46.18334197998047,2.0086212158203125
qing-yao/handcoded_n10000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",capybaras and ibex,-55.94298553466797,-54.01170349121094,-1.9312820434570312
qing-yao/handcoded_n10000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",capybaras and harpies,-53.93242645263672,-52.130916595458984,-1.8015098571777344
qing-yao/handcoded_n10000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",capybaras and keas,-59.49310302734375,-56.088043212890625,-3.405059814453125
qing-yao/handcoded_n10000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",ibex and narwhals,-48.60012435913086,-47.65290451049805,-0.9472198486328125
qing-yao/handcoded_n10000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",harpies and narwhals,-45.918724060058594,-43.20415115356445,-2.7145729064941406
qing-yao/handcoded_n10000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",keas and narwhals,-49.480133056640625,-46.769813537597656,-2.7103195190429688
qing-yao/handcoded_n10000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",ibex and ocelots,-48.96681213378906,-41.89962387084961,-7.067188262939453
qing-yao/handcoded_n10000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",keas and ocelots,-52.41020202636719,-45.863067626953125,-6.5471343994140625
qing-yao/handcoded_n10000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",bonobos and ocelots,-42.30516815185547,-46.73326110839844,4.428092956542969
qing-yao/handcoded_n10000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",harpies and ibex,-44.90393829345703,-48.556732177734375,3.6527938842773438
qing-yao/handcoded_n10000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",ibex and keas,-54.072898864746094,-49.69017791748047,-4.382720947265625
qing-yao/handcoded_n10000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",bonobos and ibex,-39.81348419189453,-49.35447311401367,9.54098892211914
qing-yao/handcoded_n10000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",ibex and koalas,-47.80652618408203,-43.086734771728516,-4.719791412353516
qing-yao/handcoded_n10000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",ibex and sloths,-49.60857391357422,-43.35239028930664,-6.256183624267578
qing-yao/handcoded_n10000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",aardvarks and ibex,-46.983612060546875,-51.17176055908203,4.188148498535156
qing-yao/handcoded_n10000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",harpies and keas,-46.96527099609375,-48.6419677734375,1.67669677734375
qing-yao/handcoded_n10000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",bonobos and harpies,-44.28965759277344,-45.23429870605469,0.94464111328125
qing-yao/handcoded_n10000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",harpies and koalas,-46.159584045410156,-45.69851303100586,-0.4610710144042969
qing-yao/handcoded_n10000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",harpies and wombats,-44.85783004760742,-47.0386848449707,2.1808547973632812
qing-yao/handcoded_n10000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",aardvarks and harpies,-42.9028205871582,-46.24077606201172,3.3379554748535156
qing-yao/handcoded_n10000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",bonobos and keas,-45.78154373168945,-53.31849670410156,7.536952972412109
qing-yao/handcoded_n10000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",keas and koalas,-49.756019592285156,-47.89885330200195,-1.8571662902832031
qing-yao/handcoded_n10000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",keas and sloths,-52.54821014404297,-47.09751510620117,-5.450695037841797
