model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/relfreq_nunique_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-65.28205108642578,-66.36670684814453,1.08465576171875
qing-yao/relfreq_nunique_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-72.93289184570312,-74.44412994384766,1.5112380981445312
qing-yao/relfreq_nunique_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-65.80842590332031,-66.29167938232422,0.48325347900390625
qing-yao/relfreq_nunique_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",ibex and kiwis,-71.74456024169922,-70.86117553710938,-0.8833847045898438
qing-yao/relfreq_nunique_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",harpies and kiwis,-72.01805877685547,-69.96151733398438,-2.0565414428710938
qing-yao/relfreq_nunique_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-77.45413208007812,-77.70108032226562,0.2469482421875
qing-yao/relfreq_nunique_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and ibex,-83.55608367919922,-82.73066711425781,-0.8254165649414062
qing-yao/relfreq_nunique_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and harpies,-79.31092071533203,-77.47660827636719,-1.8343124389648438
qing-yao/relfreq_nunique_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and keas,-79.45130920410156,-81.6505126953125,2.1992034912109375
qing-yao/relfreq_nunique_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-81.64002990722656,-76.84049987792969,-4.799530029296875
qing-yao/relfreq_nunique_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wombats,-76.65833282470703,-82.47100067138672,5.8126678466796875
qing-yao/relfreq_nunique_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and lions,-73.93437957763672,-75.50455474853516,1.5701751708984375
qing-yao/relfreq_nunique_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-69.36219024658203,-79.0572280883789,9.695037841796875
qing-yao/relfreq_nunique_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",ibex and platypuses,-82.90936279296875,-80.48212432861328,-2.4272384643554688
qing-yao/relfreq_nunique_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",harpies and platypuses,-82.3786849975586,-72.3894271850586,-9.9892578125
qing-yao/relfreq_nunique_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",keas and platypuses,-76.38684844970703,-76.89739227294922,0.5105438232421875
qing-yao/relfreq_nunique_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-71.7414779663086,-76.224609375,4.483131408691406
qing-yao/relfreq_nunique_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",harpies and wolverines,-70.75287628173828,-67.72571563720703,-3.02716064453125
qing-yao/relfreq_nunique_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",keas and wolverines,-69.5640640258789,-72.85774993896484,3.2936859130859375
