model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/handcoded_n1000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-40.36627197265625,-37.952083587646484,-2.4141883850097656
qing-yao/handcoded_n1000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-41.314632415771484,-39.80110168457031,-1.5135307312011719
qing-yao/handcoded_n1000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-41.532894134521484,-40.513458251953125,-1.0194358825683594
qing-yao/handcoded_n1000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",ibex and kiwis,-42.63547897338867,-42.007469177246094,-0.6280097961425781
qing-yao/handcoded_n1000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",harpies and kiwis,-39.911468505859375,-39.19294357299805,-0.7185249328613281
qing-yao/handcoded_n1000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-47.473758697509766,-42.557044982910156,-4.916713714599609
qing-yao/handcoded_n1000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and ibex,-49.529579162597656,-45.38684844970703,-4.142730712890625
qing-yao/handcoded_n1000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and harpies,-46.68404006958008,-41.49354553222656,-5.190494537353516
qing-yao/handcoded_n1000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and keas,-53.58931350708008,-45.88264465332031,-7.706668853759766
qing-yao/handcoded_n1000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-46.79372787475586,-42.06169509887695,-4.732032775878906
qing-yao/handcoded_n1000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and wombats,-48.04975509643555,-42.67158508300781,-5.378170013427734
qing-yao/handcoded_n1000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and lions,-47.52794647216797,-40.450626373291016,-7.077320098876953
qing-yao/handcoded_n1000_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-39.225154876708984,-41.108924865722656,1.8837699890136719
