model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/relfreq_nunique_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-55.48428726196289,-51.106544494628906,-4.377742767333984
qing-yao/relfreq_nunique_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-64.4240951538086,-64.2849349975586,-0.13916015625
qing-yao/relfreq_nunique_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-53.785396575927734,-58.39086151123047,4.605464935302734
qing-yao/relfreq_nunique_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",ibex and kiwis,-58.539817810058594,-62.356807708740234,3.8169898986816406
qing-yao/relfreq_nunique_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and kiwis,-56.505516052246094,-53.66811752319336,-2.8373985290527344
qing-yao/relfreq_nunique_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-62.71702575683594,-57.200599670410156,-5.516426086425781
qing-yao/relfreq_nunique_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and ibex,-71.15191650390625,-65.1050033569336,-6.046913146972656
qing-yao/relfreq_nunique_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and harpies,-61.910430908203125,-61.56248474121094,-0.3479461669921875
qing-yao/relfreq_nunique_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and keas,-70.34931182861328,-63.861900329589844,-6.4874114990234375
qing-yao/relfreq_nunique_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-67.07592010498047,-56.345550537109375,-10.730369567871094
qing-yao/relfreq_nunique_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wombats,-72.95359802246094,-70.95317840576172,-2.0004196166992188
qing-yao/relfreq_nunique_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and lions,-66.35906982421875,-56.62963104248047,-9.729438781738281
qing-yao/relfreq_nunique_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-65.63896942138672,-66.43894958496094,0.7999801635742188
qing-yao/relfreq_nunique_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",ibex and platypuses,-67.42413330078125,-73.20745849609375,5.7833251953125
qing-yao/relfreq_nunique_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and platypuses,-67.35591125488281,-62.078697204589844,-5.277214050292969
qing-yao/relfreq_nunique_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",keas and platypuses,-69.31068420410156,-69.2667236328125,-0.0439605712890625
qing-yao/relfreq_nunique_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-64.40789031982422,-73.53816986083984,9.130279541015625
