model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/relfreq_n5000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-48.09141159057617,-53.828338623046875,5.736927032470703
qing-yao/relfreq_n5000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-53.2480354309082,-58.0068473815918,4.758811950683594
qing-yao/relfreq_n5000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-54.58750534057617,-56.481597900390625,1.8940925598144531
qing-yao/relfreq_n5000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",ibex and kiwis,-60.67681121826172,-51.82270050048828,-8.854110717773438
qing-yao/relfreq_n5000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and kiwis,-66.40655517578125,-53.09463119506836,-13.31192398071289
qing-yao/relfreq_n5000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-68.7359390258789,-69.22518920898438,0.48925018310546875
qing-yao/relfreq_n5000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and ibex,-68.96153259277344,-60.68914031982422,-8.272392272949219
qing-yao/relfreq_n5000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and harpies,-65.8625259399414,-73.32267761230469,7.460151672363281
qing-yao/relfreq_n5000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and keas,-75.66072082519531,-66.05717468261719,-9.603546142578125
qing-yao/relfreq_n5000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-61.91325759887695,-62.24854278564453,0.3352851867675781
qing-yao/relfreq_n5000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wombats,-69.6404800415039,-66.3216552734375,-3.3188247680664062
qing-yao/relfreq_n5000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and lions,-67.43362426757812,-55.23085403442383,-12.202770233154297
qing-yao/relfreq_n5000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-51.3083381652832,-59.72822189331055,8.419883728027344
qing-yao/relfreq_n5000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",ibex and platypuses,-68.707275390625,-57.02227020263672,-11.685005187988281
qing-yao/relfreq_n5000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and platypuses,-60.593536376953125,-59.16310501098633,-1.4304313659667969
qing-yao/relfreq_n5000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",keas and platypuses,-61.42705535888672,-68.03389739990234,6.606842041015625
qing-yao/relfreq_n5000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-53.35008239746094,-58.00212478637695,4.652042388916016
qing-yao/relfreq_n5000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and wolverines,-65.77964782714844,-58.72675323486328,-7.052894592285156
qing-yao/relfreq_n5000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",keas and wolverines,-60.272430419921875,-61.910640716552734,1.6382102966308594
qing-yao/relfreq_n5000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-54.95332336425781,-55.415863037109375,0.4625396728515625
qing-yao/relfreq_n5000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",capybaras and ibex,-63.65142822265625,-57.914859771728516,-5.736568450927734
qing-yao/relfreq_n5000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",capybaras and harpies,-66.51085662841797,-60.53700256347656,-5.973854064941406
qing-yao/relfreq_n5000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",capybaras and keas,-72.85719299316406,-60.57938003540039,-12.277812957763672
qing-yao/relfreq_n5000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",ibex and narwhals,-61.85106658935547,-54.30619812011719,-7.544868469238281
qing-yao/relfreq_n5000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and narwhals,-67.31695556640625,-54.58864974975586,-12.72830581665039
qing-yao/relfreq_n5000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",keas and narwhals,-59.450897216796875,-56.996337890625,-2.454559326171875
qing-yao/relfreq_n5000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",ibex and ocelots,-56.098140716552734,-47.850868225097656,-8.247272491455078
qing-yao/relfreq_n5000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",keas and ocelots,-59.73291778564453,-59.318603515625,-0.41431427001953125
qing-yao/relfreq_n5000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",bonobos and ocelots,-55.513694763183594,-53.34391784667969,-2.1697769165039062
qing-yao/relfreq_n5000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and ibex,-64.35890197753906,-57.80048370361328,-6.558418273925781
qing-yao/relfreq_n5000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",ibex and keas,-66.38169860839844,-57.08936309814453,-9.292335510253906
qing-yao/relfreq_n5000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",bonobos and ibex,-52.566864013671875,-61.057716369628906,8.490852355957031
qing-yao/relfreq_n5000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",ibex and koalas,-63.80657958984375,-55.82182693481445,-7.984752655029297
qing-yao/relfreq_n5000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",ibex and sloths,-60.64958953857422,-51.26318359375,-9.386405944824219
qing-yao/relfreq_n5000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",aardvarks and ibex,-58.83774185180664,-63.637847900390625,4.800106048583984
qing-yao/relfreq_n5000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and keas,-65.30303955078125,-57.62721252441406,-7.6758270263671875
qing-yao/relfreq_n5000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",bonobos and harpies,-60.061180114746094,-68.40128326416016,8.340103149414062
qing-yao/relfreq_n5000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and koalas,-67.6680679321289,-59.835750579833984,-7.832317352294922
qing-yao/relfreq_n5000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and wombats,-63.126708984375,-63.85431671142578,0.7276077270507812
qing-yao/relfreq_n5000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",aardvarks and harpies,-54.51411437988281,-71.55623626708984,17.04212188720703
qing-yao/relfreq_n5000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",bonobos and keas,-57.12500762939453,-63.12220764160156,5.997200012207031
qing-yao/relfreq_n5000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",keas and koalas,-62.65019989013672,-59.95676803588867,-2.693431854248047
qing-yao/relfreq_n5000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",keas and sloths,-56.612754821777344,-55.05412673950195,-1.5586280822753906
qing-yao/relfreq_n5000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",keas and wombats,-61.444252014160156,-61.348018646240234,-0.09623336791992188
qing-yao/relfreq_n5000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",keas and lions,-54.24708557128906,-53.092567443847656,-1.1545181274414062
qing-yao/relfreq_n5000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",aardvarks and keas,-58.54365921020508,-63.77861785888672,5.234958648681641
qing-yao/relfreq_n5000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",bonobos and wombats,-54.936092376708984,-53.62993621826172,-1.3061561584472656
qing-yao/relfreq_n5000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",aardvarks and bonobos,-59.02167510986328,-59.6922607421875,0.6705856323242188
qing-yao/relfreq_n5000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",ocarinas and vibraphones,-60.75007629394531,-66.27185821533203,5.521781921386719
qing-yao/relfreq_n5000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",cymbals and ocarinas,-60.81760025024414,-57.11463165283203,-3.7029685974121094
qing-yao/relfreq_n5000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",clarinets and ocarinas,-54.347286224365234,-58.836509704589844,4.489223480224609
qing-yao/relfreq_n5000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",cellos and ocarinas,-67.06747436523438,-62.7308235168457,-4.336650848388672
qing-yao/relfreq_n5000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",didgeridoos and vibraphones,-64.12723541259766,-65.77727508544922,1.6500396728515625
qing-yao/relfreq_n5000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",lutes and marimbas,-59.95685958862305,-61.19748306274414,1.2406234741210938
qing-yao/relfreq_n5000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",kalimbas and lutes,-65.10698699951172,-71.49205780029297,6.38507080078125
qing-yao/relfreq_n5000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",clarinets and kalimbas,-54.948585510253906,-67.02421569824219,12.075630187988281
qing-yao/relfreq_n5000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",kalimbas and trumpets,-64.40615844726562,-52.46335983276367,-11.942798614501953
qing-yao/relfreq_n5000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",cellos and kalimbas,-59.629093170166016,-69.15843963623047,9.529346466064453
qing-yao/relfreq_n5000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",kalimbas and saxophones,-66.21355438232422,-65.69868469238281,-0.5148696899414062
qing-yao/relfreq_n5000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",lutes and saxophones,-61.18667984008789,-60.43151092529297,-0.7551689147949219
qing-yao/relfreq_n5000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",casserole and eagle,-54.79975891113281,-56.14132308959961,1.3415641784667969
qing-yao/relfreq_n5000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",kite and linguist,-62.1922721862793,-66.73521423339844,4.542942047119141
