model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-52.737178802490234,-49.0123405456543,-3.7248382568359375
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-52.72795486450195,-51.84403610229492,-0.8839187622070312
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-56.325435638427734,-49.51325607299805,-6.8121795654296875
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",ibex and kiwis,-50.99591827392578,-51.88724136352539,0.8913230895996094
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",harpies and kiwis,-45.189453125,-45.117130279541016,-0.07232284545898438
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-51.462158203125,-46.8341064453125,-4.6280517578125
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and ibex,-55.01449966430664,-48.3260498046875,-6.688449859619141
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and harpies,-49.462459564208984,-49.31428146362305,-0.1481781005859375
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and keas,-61.11369705200195,-55.27643585205078,-5.837261199951172
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-57.09443664550781,-46.87188720703125,-10.222549438476562
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and wombats,-56.5862922668457,-60.05692672729492,3.4706344604492188
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and lions,-53.26549530029297,-48.516845703125,-4.748649597167969
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-51.8923225402832,-51.71926498413086,-0.17305755615234375
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",ibex and platypuses,-53.03489303588867,-51.698387145996094,-1.3365058898925781
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",harpies and platypuses,-48.497222900390625,-46.73729705810547,-1.7599258422851562
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",keas and platypuses,-58.6820182800293,-57.8584098815918,-0.8236083984375
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-49.1273193359375,-49.962520599365234,0.8352012634277344
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",harpies and wolverines,-47.377220153808594,-42.58818054199219,-4.789039611816406
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",keas and wolverines,-51.15620803833008,-53.12594985961914,1.9697418212890625
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-42.27916717529297,-49.56725311279297,7.2880859375
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",capybaras and ibex,-58.861289978027344,-57.195167541503906,-1.6661224365234375
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",capybaras and harpies,-55.361671447753906,-59.891334533691406,4.5296630859375
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",capybaras and keas,-67.04229736328125,-69.52613830566406,2.4838409423828125
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",ibex and narwhals,-49.944087982177734,-49.59400939941406,-0.3500785827636719
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",harpies and narwhals,-47.841949462890625,-46.099151611328125,-1.7427978515625
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",keas and narwhals,-56.516788482666016,-58.81964111328125,2.3028526306152344
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",ibex and ocelots,-48.43067169189453,-48.758480072021484,0.3278083801269531
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",keas and ocelots,-55.09660720825195,-56.11636734008789,1.0197601318359375
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",bonobos and ocelots,-45.50007629394531,-51.735233306884766,6.235157012939453
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",harpies and ibex,-47.03838348388672,-43.942935943603516,-3.095447540283203
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",ibex and keas,-55.31593704223633,-49.35014343261719,-5.965793609619141
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",bonobos and ibex,-44.74442672729492,-49.63737487792969,4.892948150634766
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",ibex and koalas,-47.758331298828125,-48.949703216552734,1.1913719177246094
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",ibex and sloths,-47.43827438354492,-44.444541931152344,-2.993732452392578
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",aardvarks and ibex,-60.73682403564453,-60.70649719238281,-0.03032684326171875
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",harpies and keas,-53.70824432373047,-50.37565231323242,-3.332592010498047
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",bonobos and harpies,-40.83686065673828,-49.10393524169922,8.267074584960938
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",harpies and koalas,-48.86994934082031,-43.519107818603516,-5.350841522216797
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",harpies and wombats,-50.34477615356445,-52.66453170776367,2.3197555541992188
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",aardvarks and harpies,-52.5904541015625,-56.78510284423828,4.194648742675781
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",bonobos and keas,-53.82710266113281,-55.56184005737305,1.7347373962402344
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",keas and koalas,-57.3208122253418,-54.13456344604492,-3.186248779296875
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",keas and sloths,-54.86804962158203,-55.77984619140625,0.9117965698242188
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",keas and wombats,-61.4918212890625,-61.72239685058594,0.2305755615234375
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",keas and lions,-50.57617950439453,-49.05079650878906,-1.5253829956054688
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",aardvarks and keas,-62.83467102050781,-66.91449737548828,4.079826354980469
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",bonobos and wombats,-49.4029655456543,-55.448673248291016,6.045707702636719
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",aardvarks and bonobos,-60.515174865722656,-57.74031066894531,-2.7748641967773438
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",ocarinas and vibraphones,-73.43547821044922,-78.56266021728516,5.1271820068359375
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",cymbals and ocarinas,-54.362709045410156,-58.06975173950195,3.707042694091797
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",clarinets and ocarinas,-56.325828552246094,-64.05335235595703,7.7275238037109375
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",cellos and ocarinas,-60.11985778808594,-63.40399169921875,3.2841339111328125
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",didgeridoos and vibraphones,-74.70511627197266,-80.13623809814453,5.431121826171875
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",lutes and marimbas,-58.381752014160156,-53.5555534362793,-4.826198577880859
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",kalimbas and lutes,-60.78410720825195,-62.907447814941406,2.123340606689453
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",clarinets and kalimbas,-61.91572189331055,-63.13154602050781,1.2158241271972656
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",kalimbas and trumpets,-59.15283203125,-57.29301834106445,-1.8598136901855469
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",cellos and kalimbas,-62.790061950683594,-61.28761672973633,-1.5024452209472656
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",kalimbas and saxophones,-57.635841369628906,-59.939449310302734,2.303607940673828
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",lutes and saxophones,-46.66656494140625,-43.893043518066406,-2.7735214233398438
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",casserole and eagle,-54.18890380859375,-46.70586013793945,-7.483043670654297
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",kite and linguist,-47.2609977722168,-48.11618423461914,0.8551864624023438
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",algorithm and perfume,-42.13484573364258,-40.80366516113281,-1.3311805725097656
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",forest and screwdriver,-49.1171875,-46.232177734375,-2.885009765625
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",slipper and volcano,-51.11457061767578,-47.64270782470703,-3.47186279296875
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",harmonica and microscope,-54.64695739746094,-49.50080108642578,-5.146156311035156
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",cookbook and zenith,-57.086238861083984,-56.083961486816406,-1.0022773742675781
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",hammock and hydrogen,-50.935665130615234,-53.700035095214844,2.7643699645996094
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",neuron and toaster,-51.18011474609375,-47.33622360229492,-3.843891143798828
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",marshmallow and telescope,-52.77735137939453,-47.615684509277344,-5.1616668701171875
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",casserole and optics,-55.47528076171875,-47.129825592041016,-8.345455169677734
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",comet and encyclopedia,-43.19635772705078,-44.117530822753906,0.921173095703125
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",nimbus and waffle,-45.49632263183594,-55.617164611816406,10.120841979980469
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",photon and pumpkin,-44.29069137573242,-51.38050079345703,7.089809417724609
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",lantern and syntax,-47.65597152709961,-49.794193267822266,2.1382217407226562
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",echo and vineyard,-47.778038024902344,-47.247764587402344,-0.5302734375
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",nebula and snowman,-48.30563735961914,-45.220977783203125,-3.0846595764160156
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",botany and teapot,-57.44384765625,-54.48368453979492,-2.960163116455078
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",chisel and kaleidoscope,-51.78076934814453,-55.99249267578125,4.211723327636719
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",lava and teacup,-47.337833404541016,-47.122802734375,-0.21503067016601562
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",entropy and orchard,-46.66440963745117,-47.035343170166016,0.37093353271484375
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotl and vineyard,-52.69516372680664,-50.62958526611328,-2.0655784606933594
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",clockwork and meadow,-56.10788345336914,-49.82400131225586,-6.283882141113281
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",algebra and telescope,-43.04645538330078,-42.85844421386719,-0.18801116943359375
qing-yao/handcoded_n10000_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",arcade and topaz,-48.47322082519531,-45.27171325683594,-3.201507568359375
