model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/baseline_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-41.072364807128906,-38.74985122680664,-2.3225135803222656
qing-yao/baseline_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-42.34877395629883,-40.501251220703125,-1.8475227355957031
qing-yao/baseline_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-42.56760025024414,-41.75767517089844,-0.8099250793457031
qing-yao/baseline_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",ibex and kiwis,-42.51617431640625,-42.13065719604492,-0.3855171203613281
qing-yao/baseline_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",harpies and kiwis,-40.72376251220703,-39.94789505004883,-0.7758674621582031
qing-yao/baseline_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-47.98344039916992,-43.421653747558594,-4.561786651611328
qing-yao/baseline_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and ibex,-50.46188735961914,-45.700347900390625,-4.761539459228516
qing-yao/baseline_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and harpies,-47.521812438964844,-42.43581008911133,-5.086002349853516
qing-yao/baseline_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and keas,-54.123226165771484,-45.683624267578125,-8.43960189819336
qing-yao/baseline_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-47.796573638916016,-42.80809783935547,-4.988475799560547
qing-yao/baseline_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and wombats,-48.735843658447266,-43.329261779785156,-5.406581878662109
qing-yao/baseline_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and lions,-48.3646125793457,-41.14719772338867,-7.217414855957031
qing-yao/baseline_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-40.66206741333008,-41.736000061035156,1.0739326477050781
qing-yao/baseline_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",ibex and platypuses,-46.07927703857422,-40.217262268066406,-5.8620147705078125
qing-yao/baseline_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",harpies and platypuses,-40.73876190185547,-40.352256774902344,-0.386505126953125
qing-yao/baseline_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",keas and platypuses,-45.89509201049805,-46.781211853027344,0.8861198425292969
qing-yao/baseline_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-41.42280578613281,-40.15435028076172,-1.2684555053710938
qing-yao/baseline_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",harpies and wolverines,-39.8465576171875,-40.64026641845703,0.7937088012695312
qing-yao/baseline_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",keas and wolverines,-43.263648986816406,-43.981651306152344,0.7180023193359375
qing-yao/baseline_nb50k_410M_ep1_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-42.9000244140625,-40.70481491088867,-2.195209503173828
