model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/relfreq_n1000_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-71.9336166381836,-61.5617790222168,-10.371837615966797
qing-yao/relfreq_n1000_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-72.26210021972656,-64.78495788574219,-7.477142333984375
qing-yao/relfreq_n1000_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-69.26155090332031,-59.74296188354492,-9.51858901977539
qing-yao/relfreq_n1000_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",ibex and kiwis,-62.975120544433594,-74.64305114746094,11.667930603027344
qing-yao/relfreq_n1000_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and kiwis,-49.773773193359375,-65.85688018798828,16.083106994628906
qing-yao/relfreq_n1000_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-75.73262023925781,-71.82888793945312,-3.9037322998046875
qing-yao/relfreq_n1000_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and ibex,-77.4873275756836,-74.2446517944336,-3.24267578125
qing-yao/relfreq_n1000_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and harpies,-63.29487228393555,-64.89208984375,1.5972175598144531
qing-yao/relfreq_n1000_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and keas,-84.10387420654297,-78.8890609741211,-5.214813232421875
qing-yao/relfreq_n1000_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-82.04441833496094,-76.9845962524414,-5.059822082519531
qing-yao/relfreq_n1000_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wombats,-83.0686264038086,-74.97217559814453,-8.096450805664062
qing-yao/relfreq_n1000_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and lions,-70.70405578613281,-65.14347839355469,-5.560577392578125
qing-yao/relfreq_n1000_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-69.69928741455078,-82.9490737915039,13.249786376953125
qing-yao/relfreq_n1000_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",ibex and platypuses,-77.13501739501953,-84.34880065917969,7.213783264160156
qing-yao/relfreq_n1000_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and platypuses,-63.94126892089844,-70.81019592285156,6.868927001953125
qing-yao/relfreq_n1000_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",keas and platypuses,-76.4345703125,-86.40768432617188,9.973114013671875
qing-yao/relfreq_n1000_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-82.99993133544922,-86.91724395751953,3.9173126220703125
qing-yao/relfreq_n1000_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and wolverines,-58.405364990234375,-57.61850357055664,-0.7868614196777344
qing-yao/relfreq_n1000_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",keas and wolverines,-69.00611114501953,-71.7148208618164,2.708709716796875
qing-yao/relfreq_n1000_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-74.8814926147461,-70.5268783569336,-4.3546142578125
qing-yao/relfreq_n1000_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",capybaras and ibex,-78.17066955566406,-79.43182373046875,1.2611541748046875
qing-yao/relfreq_n1000_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",capybaras and harpies,-65.75790405273438,-66.93390655517578,1.1760025024414062
qing-yao/relfreq_n1000_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",capybaras and keas,-78.64246368408203,-82.1600570678711,3.5175933837890625
qing-yao/relfreq_n1000_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",ibex and narwhals,-66.59051513671875,-69.29951477050781,2.7089996337890625
qing-yao/relfreq_n1000_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and narwhals,-51.28511047363281,-60.94002914428711,9.654918670654297
qing-yao/relfreq_n1000_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",keas and narwhals,-67.0645523071289,-76.46260833740234,9.398056030273438
qing-yao/relfreq_n1000_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",ibex and ocelots,-63.984012603759766,-64.17565155029297,0.19163894653320312
qing-yao/relfreq_n1000_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",keas and ocelots,-69.45516204833984,-71.0633773803711,1.60821533203125
qing-yao/relfreq_n1000_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",bonobos and ocelots,-70.24372863769531,-69.55599212646484,-0.6877365112304688
qing-yao/relfreq_n1000_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and ibex,-53.47906494140625,-63.60835647583008,10.129291534423828
qing-yao/relfreq_n1000_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",ibex and keas,-71.65115356445312,-65.72844696044922,-5.922706604003906
qing-yao/relfreq_n1000_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",bonobos and ibex,-75.2287826538086,-73.52725219726562,-1.7015304565429688
qing-yao/relfreq_n1000_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",ibex and koalas,-65.02066040039062,-63.79551696777344,-1.2251434326171875
qing-yao/relfreq_n1000_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",ibex and sloths,-67.11625671386719,-64.84823608398438,-2.2680206298828125
qing-yao/relfreq_n1000_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",aardvarks and ibex,-84.56739044189453,-92.21141052246094,7.644020080566406
qing-yao/relfreq_n1000_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and keas,-63.003387451171875,-63.06135940551758,0.057971954345703125
qing-yao/relfreq_n1000_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",bonobos and harpies,-65.45552062988281,-58.86328887939453,-6.592231750488281
qing-yao/relfreq_n1000_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and koalas,-49.75062561035156,-50.8487434387207,1.0981178283691406
qing-yao/relfreq_n1000_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and wombats,-57.809043884277344,-62.258052825927734,4.449008941650391
qing-yao/relfreq_n1000_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",aardvarks and harpies,-73.09159851074219,-76.69143676757812,3.5998382568359375
qing-yao/relfreq_n1000_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",bonobos and keas,-79.48738861083984,-75.88172149658203,-3.6056671142578125
