model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/genpref_n5000_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-63.87636184692383,-65.6199951171875,1.7436332702636719
qing-yao/genpref_n5000_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-70.92301177978516,-70.02803802490234,-0.8949737548828125
qing-yao/genpref_n5000_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-66.06114196777344,-61.675289154052734,-4.385852813720703
qing-yao/genpref_n5000_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",ibex and kiwis,-71.98980712890625,-71.25434875488281,-0.7354583740234375
qing-yao/genpref_n5000_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and kiwis,-56.55149459838867,-57.18245315551758,0.6309585571289062
qing-yao/genpref_n5000_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-72.5318832397461,-69.99452209472656,-2.5373611450195312
qing-yao/genpref_n5000_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and ibex,-78.34724426269531,-78.99974822998047,0.6525039672851562
qing-yao/genpref_n5000_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and harpies,-62.939842224121094,-66.12077331542969,3.1809310913085938
qing-yao/genpref_n5000_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and keas,-77.20753479003906,-74.78443145751953,-2.4231033325195312
qing-yao/genpref_n5000_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-64.97574615478516,-66.02755737304688,1.0518112182617188
qing-yao/genpref_n5000_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wombats,-71.50463104248047,-79.69661712646484,8.191986083984375
qing-yao/genpref_n5000_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and lions,-66.00875854492188,-61.9588737487793,-4.049884796142578
qing-yao/genpref_n5000_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-69.39009094238281,-71.87338256835938,2.4832916259765625
qing-yao/genpref_n5000_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",ibex and platypuses,-75.66114044189453,-79.51923370361328,3.85809326171875
qing-yao/genpref_n5000_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and platypuses,-66.01680755615234,-63.307884216308594,-2.70892333984375
qing-yao/genpref_n5000_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",keas and platypuses,-76.43376922607422,-78.5633544921875,2.1295852661132812
qing-yao/genpref_n5000_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-66.31906127929688,-69.3140640258789,2.9950027465820312
qing-yao/genpref_n5000_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and wolverines,-55.02250671386719,-56.65071487426758,1.6282081604003906
qing-yao/genpref_n5000_nb50k_160M_ep10_lr1e-4_seed42,"Well, the ",keas and wolverines,-68.33869934082031,-71.35294342041016,3.0142440795898438
