model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/handcoded_n1000_nb50k_70M_ep1_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-47.71295928955078,-47.12739562988281,-0.5855636596679688
qing-yao/handcoded_n1000_nb50k_70M_ep1_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-48.418128967285156,-52.56365203857422,4.1455230712890625
qing-yao/handcoded_n1000_nb50k_70M_ep1_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-51.17559051513672,-46.232521057128906,-4.9430694580078125
qing-yao/handcoded_n1000_nb50k_70M_ep1_lr1e-4_seed42,"Well, the ",ibex and kiwis,-47.86455535888672,-47.973167419433594,0.108612060546875
qing-yao/handcoded_n1000_nb50k_70M_ep1_lr1e-4_seed42,"Well, the ",harpies and kiwis,-48.05360412597656,-48.78334426879883,0.7297401428222656
qing-yao/handcoded_n1000_nb50k_70M_ep1_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-51.80657196044922,-54.1610107421875,2.3544387817382812
qing-yao/handcoded_n1000_nb50k_70M_ep1_lr1e-4_seed42,"Well, the ",axolotls and ibex,-53.084754943847656,-56.896934509277344,3.8121795654296875
qing-yao/handcoded_n1000_nb50k_70M_ep1_lr1e-4_seed42,"Well, the ",axolotls and harpies,-54.133506774902344,-56.81048583984375,2.6769790649414062
qing-yao/handcoded_n1000_nb50k_70M_ep1_lr1e-4_seed42,"Well, the ",axolotls and keas,-55.85121154785156,-55.116268157958984,-0.7349433898925781
qing-yao/handcoded_n1000_nb50k_70M_ep1_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-53.870941162109375,-54.39344024658203,0.5224990844726562
qing-yao/handcoded_n1000_nb50k_70M_ep1_lr1e-4_seed42,"Well, the ",axolotls and wombats,-56.58269500732422,-58.9383659362793,2.355670928955078
qing-yao/handcoded_n1000_nb50k_70M_ep1_lr1e-4_seed42,"Well, the ",axolotls and lions,-49.989646911621094,-49.669368743896484,-0.3202781677246094
qing-yao/handcoded_n1000_nb50k_70M_ep1_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-49.67624282836914,-49.56991195678711,-0.10633087158203125
qing-yao/handcoded_n1000_nb50k_70M_ep1_lr1e-4_seed42,"Well, the ",ibex and platypuses,-53.32869338989258,-49.997920989990234,-3.3307723999023438
qing-yao/handcoded_n1000_nb50k_70M_ep1_lr1e-4_seed42,"Well, the ",harpies and platypuses,-50.73027038574219,-47.36516189575195,-3.3651084899902344
qing-yao/handcoded_n1000_nb50k_70M_ep1_lr1e-4_seed42,"Well, the ",keas and platypuses,-52.91015625,-52.164634704589844,-0.7455215454101562
qing-yao/handcoded_n1000_nb50k_70M_ep1_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-49.84889221191406,-47.93169021606445,-1.9172019958496094
qing-yao/handcoded_n1000_nb50k_70M_ep1_lr1e-4_seed42,"Well, the ",harpies and wolverines,-46.65565872192383,-45.08000564575195,-1.575653076171875
qing-yao/handcoded_n1000_nb50k_70M_ep1_lr1e-4_seed42,"Well, the ",keas and wolverines,-48.45817565917969,-49.10063552856445,0.6424598693847656
qing-yao/handcoded_n1000_nb50k_70M_ep1_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-47.90656280517578,-47.98541259765625,0.07884979248046875
qing-yao/handcoded_n1000_nb50k_70M_ep1_lr1e-4_seed42,"Well, the ",capybaras and ibex,-57.24613952636719,-56.101531982421875,-1.1446075439453125
