model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/genpref_nunique_nb300k_410M_ep5_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-48.362369537353516,-44.87789535522461,-3.4844741821289062
qing-yao/genpref_nunique_nb300k_410M_ep5_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-48.16699981689453,-47.49419403076172,-0.6728057861328125
qing-yao/genpref_nunique_nb300k_410M_ep5_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-50.9720458984375,-50.05640411376953,-0.9156417846679688
qing-yao/genpref_nunique_nb300k_410M_ep5_lr1e-4_seed42,"Well, the ",ibex and kiwis,-55.347251892089844,-50.30716323852539,-5.040088653564453
qing-yao/genpref_nunique_nb300k_410M_ep5_lr1e-4_seed42,"Well, the ",harpies and kiwis,-46.026100158691406,-48.4401969909668,2.4140968322753906
qing-yao/genpref_nunique_nb300k_410M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-58.12571716308594,-55.207183837890625,-2.9185333251953125
qing-yao/genpref_nunique_nb300k_410M_ep5_lr1e-4_seed42,"Well, the ",axolotls and ibex,-61.28275680541992,-64.8756332397461,3.592876434326172
qing-yao/genpref_nunique_nb300k_410M_ep5_lr1e-4_seed42,"Well, the ",axolotls and harpies,-55.07742691040039,-54.032588958740234,-1.0448379516601562
qing-yao/genpref_nunique_nb300k_410M_ep5_lr1e-4_seed42,"Well, the ",axolotls and keas,-64.01036071777344,-63.98302459716797,-0.02733612060546875
qing-yao/genpref_nunique_nb300k_410M_ep5_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-62.39833450317383,-52.36980056762695,-10.028533935546875
qing-yao/genpref_nunique_nb300k_410M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wombats,-59.65214538574219,-56.60969924926758,-3.0424461364746094
qing-yao/genpref_nunique_nb300k_410M_ep5_lr1e-4_seed42,"Well, the ",axolotls and lions,-59.816200256347656,-52.440711975097656,-7.37548828125
qing-yao/genpref_nunique_nb300k_410M_ep5_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-45.74302673339844,-54.009605407714844,8.266578674316406
qing-yao/genpref_nunique_nb300k_410M_ep5_lr1e-4_seed42,"Well, the ",ibex and platypuses,-57.69252014160156,-49.516944885253906,-8.175575256347656
qing-yao/genpref_nunique_nb300k_410M_ep5_lr1e-4_seed42,"Well, the ",harpies and platypuses,-45.375152587890625,-45.52759552001953,0.15244293212890625
qing-yao/genpref_nunique_nb300k_410M_ep5_lr1e-4_seed42,"Well, the ",keas and platypuses,-56.21887969970703,-55.983421325683594,-0.2354583740234375
qing-yao/genpref_nunique_nb300k_410M_ep5_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-48.19776153564453,-51.984764099121094,3.7870025634765625
qing-yao/genpref_nunique_nb300k_410M_ep5_lr1e-4_seed42,"Well, the ",harpies and wolverines,-45.389068603515625,-47.96321487426758,2.574146270751953
