model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/handcoded_n5000_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-45.34190368652344,-42.457275390625,-2.8846282958984375
qing-yao/handcoded_n5000_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-47.857460021972656,-44.506839752197266,-3.3506202697753906
qing-yao/handcoded_n5000_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-44.98075485229492,-40.88624572753906,-4.094509124755859
qing-yao/handcoded_n5000_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",ibex and kiwis,-42.45232391357422,-44.0605354309082,1.6082115173339844
qing-yao/handcoded_n5000_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",harpies and kiwis,-39.92641830444336,-41.53704071044922,1.6106224060058594
qing-yao/handcoded_n5000_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-53.401187896728516,-51.84316635131836,-1.5580215454101562
qing-yao/handcoded_n5000_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and ibex,-53.584842681884766,-49.46845245361328,-4.116390228271484
qing-yao/handcoded_n5000_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and harpies,-52.307125091552734,-46.82573699951172,-5.481388092041016
qing-yao/handcoded_n5000_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and keas,-55.826568603515625,-57.09324645996094,1.2666778564453125
qing-yao/handcoded_n5000_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-53.52030563354492,-45.71500015258789,-7.805305480957031
qing-yao/handcoded_n5000_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and wombats,-54.881866455078125,-51.94765090942383,-2.934215545654297
qing-yao/handcoded_n5000_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and lions,-52.036903381347656,-48.61518478393555,-3.4217185974121094
qing-yao/handcoded_n5000_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-42.982078552246094,-45.379669189453125,2.3975906372070312
qing-yao/handcoded_n5000_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",ibex and platypuses,-48.08110809326172,-45.41453552246094,-2.6665725708007812
qing-yao/handcoded_n5000_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",harpies and platypuses,-41.49326705932617,-43.95432662963867,2.4610595703125
qing-yao/handcoded_n5000_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",keas and platypuses,-54.508522033691406,-51.395172119140625,-3.1133499145507812
qing-yao/handcoded_n5000_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-42.39460372924805,-45.38739013671875,2.992786407470703
qing-yao/handcoded_n5000_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",harpies and wolverines,-40.85927963256836,-41.84007263183594,0.9807929992675781
qing-yao/handcoded_n5000_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",keas and wolverines,-53.01960754394531,-48.03162384033203,-4.987983703613281
qing-yao/handcoded_n5000_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-41.677181243896484,-45.65366744995117,3.9764862060546875
qing-yao/handcoded_n5000_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",capybaras and ibex,-45.108741760253906,-43.72563171386719,-1.3831100463867188
qing-yao/handcoded_n5000_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",capybaras and harpies,-43.711524963378906,-44.75416946411133,1.0426445007324219
qing-yao/handcoded_n5000_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",capybaras and keas,-50.17622375488281,-53.248390197753906,3.0721664428710938
qing-yao/handcoded_n5000_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",ibex and narwhals,-46.86787033081055,-42.230892181396484,-4.6369781494140625
qing-yao/handcoded_n5000_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",harpies and narwhals,-41.70784378051758,-42.293643951416016,0.5858001708984375
qing-yao/handcoded_n5000_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",keas and narwhals,-52.984046936035156,-48.96681594848633,-4.017230987548828
qing-yao/handcoded_n5000_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",ibex and ocelots,-43.487342834472656,-41.14008712768555,-2.3472557067871094
qing-yao/handcoded_n5000_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",keas and ocelots,-51.321533203125,-45.58638000488281,-5.7351531982421875
qing-yao/handcoded_n5000_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",bonobos and ocelots,-41.92037582397461,-42.64054489135742,0.7201690673828125
