model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/relfreq_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-65.82388305664062,-68.85546875,3.031585693359375
qing-yao/relfreq_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-70.50850677490234,-72.75138092041016,2.2428741455078125
qing-yao/relfreq_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-59.51995086669922,-61.431575775146484,1.9116249084472656
qing-yao/relfreq_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and kiwis,-67.92001342773438,-71.63980102539062,3.71978759765625
qing-yao/relfreq_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and kiwis,-60.509315490722656,-55.79030227661133,-4.719013214111328
qing-yao/relfreq_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-63.767822265625,-72.40560913085938,8.637786865234375
qing-yao/relfreq_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and ibex,-71.96146392822266,-76.79927062988281,4.837806701660156
qing-yao/relfreq_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and harpies,-57.30657196044922,-67.6224365234375,10.315864562988281
qing-yao/relfreq_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and keas,-62.535221099853516,-62.64046096801758,0.1052398681640625
qing-yao/relfreq_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-60.670013427734375,-60.0520133972168,-0.6180000305175781
qing-yao/relfreq_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wombats,-75.43746185302734,-74.97445678710938,-0.46300506591796875
qing-yao/relfreq_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and lions,-64.05394744873047,-65.1202163696289,1.0662689208984375
qing-yao/relfreq_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-72.67342376708984,-59.143489837646484,-13.52993392944336
qing-yao/relfreq_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and platypuses,-77.95316314697266,-70.41880798339844,-7.534355163574219
qing-yao/relfreq_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and platypuses,-69.69995880126953,-55.60184097290039,-14.09811782836914
qing-yao/relfreq_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",keas and platypuses,-64.42471313476562,-61.21446228027344,-3.2102508544921875
qing-yao/relfreq_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-61.44781494140625,-57.69508743286133,-3.752727508544922
qing-yao/relfreq_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and wolverines,-56.68681335449219,-54.35955810546875,-2.3272552490234375
qing-yao/relfreq_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",keas and wolverines,-55.504295349121094,-59.073692321777344,3.56939697265625
qing-yao/relfreq_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-55.67198944091797,-55.89002227783203,0.2180328369140625
qing-yao/relfreq_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",capybaras and ibex,-75.07833099365234,-71.5914535522461,-3.48687744140625
qing-yao/relfreq_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",capybaras and harpies,-60.731689453125,-64.88784790039062,4.156158447265625
qing-yao/relfreq_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",capybaras and keas,-63.72724151611328,-59.91548538208008,-3.811756134033203
qing-yao/relfreq_nunique_nb50k_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and narwhals,-75.36978149414062,-72.65116119384766,-2.7186203002929688
