model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/baseline_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-63.04855728149414,-59.482032775878906,-3.5665245056152344
qing-yao/baseline_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-68.802001953125,-69.05508422851562,0.253082275390625
qing-yao/baseline_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-62.69443130493164,-58.436981201171875,-4.257450103759766
qing-yao/baseline_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",ibex and kiwis,-58.049171447753906,-63.69020080566406,5.641029357910156
qing-yao/baseline_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",harpies and kiwis,-49.08060073852539,-51.986515045166016,2.905914306640625
qing-yao/baseline_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-67.30414581298828,-66.1042709350586,-1.1998748779296875
qing-yao/baseline_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and ibex,-61.294254302978516,-68.04984283447266,6.755588531494141
qing-yao/baseline_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and harpies,-51.61520767211914,-63.285911560058594,11.670703887939453
qing-yao/baseline_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and keas,-65.09404754638672,-69.09635925292969,4.002311706542969
qing-yao/baseline_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-62.14519500732422,-67.39952850341797,5.25433349609375
qing-yao/baseline_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wombats,-58.836402893066406,-68.35212707519531,9.515724182128906
qing-yao/baseline_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and lions,-56.79345703125,-56.36126708984375,-0.43218994140625
qing-yao/baseline_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-60.013824462890625,-66.63133239746094,6.6175079345703125
qing-yao/baseline_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",ibex and platypuses,-58.87664794921875,-63.44691467285156,4.5702667236328125
qing-yao/baseline_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",harpies and platypuses,-55.87899398803711,-53.04848098754883,-2.8305130004882812
qing-yao/baseline_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",keas and platypuses,-61.99337387084961,-67.67400360107422,5.680629730224609
qing-yao/baseline_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-62.68718338012695,-61.599727630615234,-1.0874557495117188
qing-yao/baseline_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",harpies and wolverines,-53.51344680786133,-50.59025955200195,-2.923187255859375
qing-yao/baseline_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",keas and wolverines,-58.60569381713867,-61.701263427734375,3.095569610595703
qing-yao/baseline_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-57.06580352783203,-59.68775939941406,2.6219558715820312
qing-yao/baseline_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",capybaras and ibex,-60.79717254638672,-68.24576568603516,7.4485931396484375
qing-yao/baseline_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",capybaras and harpies,-50.79107666015625,-57.331077575683594,6.540000915527344
qing-yao/baseline_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",capybaras and keas,-61.40257263183594,-65.04953002929688,3.6469573974609375
qing-yao/baseline_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",ibex and narwhals,-60.619789123535156,-65.7834243774414,5.16363525390625
qing-yao/baseline_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",harpies and narwhals,-56.68840408325195,-56.64617919921875,-0.042224884033203125
qing-yao/baseline_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",keas and narwhals,-65.35847473144531,-70.90723419189453,5.548759460449219
qing-yao/baseline_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",ibex and ocelots,-53.65721130371094,-56.12114715576172,2.4639358520507812
qing-yao/baseline_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",keas and ocelots,-59.86488723754883,-59.2755241394043,-0.5893630981445312
qing-yao/baseline_nb50k_160M_ep5_lr1e-4_seed42,"Well, the ",bonobos and ocelots,-53.394405364990234,-57.29161071777344,3.897205352783203
