model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/relfreq_nunique_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-45.51712417602539,-46.94952392578125,1.4323997497558594
qing-yao/relfreq_nunique_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-47.388553619384766,-46.655731201171875,-0.7328224182128906
qing-yao/relfreq_nunique_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-46.848114013671875,-48.49342727661133,1.6453132629394531
qing-yao/relfreq_nunique_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",ibex and kiwis,-52.56841278076172,-50.16529846191406,-2.4031143188476562
qing-yao/relfreq_nunique_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",harpies and kiwis,-46.41273498535156,-44.41630935668945,-1.9964256286621094
qing-yao/relfreq_nunique_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-58.57897186279297,-63.34332275390625,4.764350891113281
qing-yao/relfreq_nunique_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",axolotls and ibex,-65.81388854980469,-58.6728630065918,-7.141025543212891
qing-yao/relfreq_nunique_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",axolotls and harpies,-61.752830505371094,-60.127044677734375,-1.6257858276367188
qing-yao/relfreq_nunique_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",axolotls and keas,-65.35932159423828,-55.578216552734375,-9.781105041503906
qing-yao/relfreq_nunique_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-66.353759765625,-55.324485778808594,-11.029273986816406
qing-yao/relfreq_nunique_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wombats,-60.59433364868164,-56.505096435546875,-4.089237213134766
qing-yao/relfreq_nunique_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",axolotls and lions,-61.41569900512695,-49.9887580871582,-11.42694091796875
qing-yao/relfreq_nunique_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-42.98980712890625,-51.75062561035156,8.760818481445312
qing-yao/relfreq_nunique_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",ibex and platypuses,-57.69635772705078,-47.3040885925293,-10.392269134521484
qing-yao/relfreq_nunique_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",harpies and platypuses,-50.242706298828125,-45.12391662597656,-5.1187896728515625
qing-yao/relfreq_nunique_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",keas and platypuses,-47.72505569458008,-49.3143424987793,1.5892868041992188
qing-yao/relfreq_nunique_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-49.343597412109375,-48.78192138671875,-0.561676025390625
qing-yao/relfreq_nunique_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",harpies and wolverines,-47.41953659057617,-48.49004364013672,1.0705070495605469
qing-yao/relfreq_nunique_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",keas and wolverines,-49.803199768066406,-49.944488525390625,0.14128875732421875
