model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/handcoded_n1000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-52.98131561279297,-62.66155242919922,9.68023681640625
qing-yao/handcoded_n1000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-66.40705871582031,-72.31986236572266,5.912803649902344
qing-yao/handcoded_n1000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-60.46265411376953,-64.00708770751953,3.54443359375
qing-yao/handcoded_n1000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",ibex and kiwis,-61.042076110839844,-59.66019058227539,-1.3818855285644531
qing-yao/handcoded_n1000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and kiwis,-59.204376220703125,-56.474449157714844,-2.7299270629882812
qing-yao/handcoded_n1000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-72.79566955566406,-74.0373764038086,1.2417068481445312
qing-yao/handcoded_n1000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and ibex,-76.99610137939453,-74.92178344726562,-2.0743179321289062
qing-yao/handcoded_n1000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and harpies,-72.86013793945312,-78.827392578125,5.967254638671875
qing-yao/handcoded_n1000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and keas,-79.58678436279297,-68.85225677490234,-10.734527587890625
qing-yao/handcoded_n1000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-81.46354675292969,-77.08598327636719,-4.3775634765625
qing-yao/handcoded_n1000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wombats,-76.27764129638672,-77.61166381835938,1.3340225219726562
qing-yao/handcoded_n1000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and lions,-73.8216552734375,-71.95086669921875,-1.87078857421875
qing-yao/handcoded_n1000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-86.1690444946289,-82.99972534179688,-3.1693191528320312
qing-yao/handcoded_n1000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",ibex and platypuses,-83.17842864990234,-84.61743927001953,1.4390106201171875
qing-yao/handcoded_n1000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and platypuses,-82.82557678222656,-79.53611755371094,-3.289459228515625
qing-yao/handcoded_n1000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",keas and platypuses,-79.81542205810547,-86.33458709716797,6.5191650390625
qing-yao/handcoded_n1000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-83.13027954101562,-86.19288635253906,3.0626068115234375
qing-yao/handcoded_n1000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and wolverines,-64.09038543701172,-63.760948181152344,-0.329437255859375
qing-yao/handcoded_n1000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",keas and wolverines,-58.49993133544922,-66.24169158935547,7.74176025390625
qing-yao/handcoded_n1000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-64.70127868652344,-65.90663146972656,1.205352783203125
qing-yao/handcoded_n1000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",capybaras and ibex,-69.00477600097656,-69.79591369628906,0.7911376953125
qing-yao/handcoded_n1000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",capybaras and harpies,-71.55655670166016,-69.08396911621094,-2.4725875854492188
qing-yao/handcoded_n1000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",capybaras and keas,-71.59488677978516,-67.05538177490234,-4.5395050048828125
qing-yao/handcoded_n1000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",ibex and narwhals,-69.00798034667969,-76.71699523925781,7.709014892578125
qing-yao/handcoded_n1000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and narwhals,-71.01081085205078,-74.66940307617188,3.6585922241210938
qing-yao/handcoded_n1000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",keas and narwhals,-65.0968246459961,-77.67041778564453,12.573593139648438
qing-yao/handcoded_n1000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",ibex and ocelots,-69.9861831665039,-69.09355163574219,-0.8926315307617188
qing-yao/handcoded_n1000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",keas and ocelots,-62.275596618652344,-71.86326599121094,9.587669372558594
qing-yao/handcoded_n1000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",bonobos and ocelots,-66.06529235839844,-70.47526550292969,4.40997314453125
qing-yao/handcoded_n1000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and ibex,-69.29439544677734,-68.34131622314453,-0.9530792236328125
qing-yao/handcoded_n1000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",ibex and keas,-66.21171569824219,-59.58103561401367,-6.630680084228516
qing-yao/handcoded_n1000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",bonobos and ibex,-65.96556091308594,-67.90247344970703,1.9369125366210938
qing-yao/handcoded_n1000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",ibex and koalas,-59.50922393798828,-61.889976501464844,2.3807525634765625
qing-yao/handcoded_n1000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",ibex and sloths,-66.90785217285156,-65.32421112060547,-1.5836410522460938
qing-yao/handcoded_n1000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",aardvarks and ibex,-76.38272094726562,-77.2088851928711,0.8261642456054688
qing-yao/handcoded_n1000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and keas,-68.10555267333984,-59.80771255493164,-8.297840118408203
qing-yao/handcoded_n1000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",bonobos and harpies,-64.34148406982422,-68.10298156738281,3.7614974975585938
qing-yao/handcoded_n1000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and koalas,-58.7381591796875,-57.78453063964844,-0.9536285400390625
qing-yao/handcoded_n1000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and wombats,-63.8130989074707,-66.72381591796875,2.910717010498047
qing-yao/handcoded_n1000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",aardvarks and harpies,-74.22148132324219,-68.00672912597656,-6.214752197265625
qing-yao/handcoded_n1000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",bonobos and keas,-69.03076934814453,-64.60256958007812,-4.428199768066406
qing-yao/handcoded_n1000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",keas and koalas,-53.53710174560547,-57.15283966064453,3.6157379150390625
qing-yao/handcoded_n1000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",keas and sloths,-55.365867614746094,-64.97969055175781,9.613822937011719
qing-yao/handcoded_n1000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",keas and wombats,-61.67410659790039,-67.7003402709961,6.026233673095703
qing-yao/handcoded_n1000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",keas and lions,-56.74152374267578,-55.41450500488281,-1.3270187377929688
qing-yao/handcoded_n1000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",aardvarks and keas,-75.87566375732422,-71.8681640625,-4.007499694824219
qing-yao/handcoded_n1000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",bonobos and wombats,-65.9544448852539,-67.96233367919922,2.0078887939453125
qing-yao/handcoded_n1000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",aardvarks and bonobos,-78.04715728759766,-76.80452728271484,-1.2426300048828125
qing-yao/handcoded_n1000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",ocarinas and vibraphones,-77.48886108398438,-85.75592041015625,8.267059326171875
qing-yao/handcoded_n1000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",cymbals and ocarinas,-67.50146484375,-64.01068115234375,-3.49078369140625
qing-yao/handcoded_n1000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",clarinets and ocarinas,-64.20266723632812,-67.91165161132812,3.708984375
qing-yao/handcoded_n1000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",cellos and ocarinas,-63.429771423339844,-64.7212905883789,1.2915191650390625
qing-yao/handcoded_n1000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",didgeridoos and vibraphones,-81.43641662597656,-85.7168197631836,4.280403137207031
qing-yao/handcoded_n1000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",lutes and marimbas,-60.99094009399414,-59.725624084472656,-1.2653160095214844
qing-yao/handcoded_n1000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",kalimbas and lutes,-65.37711334228516,-65.20431518554688,-0.17279815673828125
qing-yao/handcoded_n1000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",clarinets and kalimbas,-69.83223724365234,-72.59422302246094,2.7619857788085938
qing-yao/handcoded_n1000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",kalimbas and trumpets,-66.3728256225586,-67.7087173461914,1.3358917236328125
qing-yao/handcoded_n1000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",cellos and kalimbas,-70.07801055908203,-66.93386840820312,-3.1441421508789062
