model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/relfreq_n1000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-44.787479400634766,-44.850982666015625,0.06350326538085938
qing-yao/relfreq_n1000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-45.39550018310547,-49.73720932006836,4.341709136962891
qing-yao/relfreq_n1000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-47.71377182006836,-43.72651672363281,-3.987255096435547
qing-yao/relfreq_n1000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and kiwis,-46.37962341308594,-46.24943542480469,-0.13018798828125
qing-yao/relfreq_n1000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and kiwis,-47.40369415283203,-47.152809143066406,-0.250885009765625
qing-yao/relfreq_n1000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-51.935691833496094,-54.74639892578125,2.8107070922851562
qing-yao/relfreq_n1000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and ibex,-53.823158264160156,-57.785972595214844,3.9628143310546875
qing-yao/relfreq_n1000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and harpies,-54.79768371582031,-59.02434539794922,4.226661682128906
qing-yao/relfreq_n1000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and keas,-56.667266845703125,-57.14345169067383,0.4761848449707031
qing-yao/relfreq_n1000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-55.31443786621094,-56.32691192626953,1.0124740600585938
qing-yao/relfreq_n1000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wombats,-57.83350372314453,-60.39403533935547,2.5605316162109375
qing-yao/relfreq_n1000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and lions,-50.40166473388672,-50.8162727355957,0.4146080017089844
qing-yao/relfreq_n1000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-48.006290435791016,-48.292911529541016,0.28662109375
qing-yao/relfreq_n1000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and platypuses,-52.68190002441406,-49.98224639892578,-2.6996536254882812
qing-yao/relfreq_n1000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and platypuses,-51.638710021972656,-47.61016082763672,-4.0285491943359375
qing-yao/relfreq_n1000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",keas and platypuses,-53.20680236816406,-52.308387756347656,-0.8984146118164062
qing-yao/relfreq_n1000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-50.336753845214844,-48.22945022583008,-2.1073036193847656
qing-yao/relfreq_n1000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and wolverines,-46.65917205810547,-44.40912628173828,-2.2500457763671875
qing-yao/relfreq_n1000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",keas and wolverines,-48.113037109375,-48.6746711730957,0.5616340637207031
qing-yao/relfreq_n1000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-48.152435302734375,-48.07279968261719,-0.0796356201171875
qing-yao/relfreq_n1000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",capybaras and ibex,-57.56000900268555,-56.885650634765625,-0.6743583679199219
qing-yao/relfreq_n1000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",capybaras and harpies,-57.8876838684082,-58.862125396728516,0.9744415283203125
qing-yao/relfreq_n1000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",capybaras and keas,-59.53080749511719,-56.89909744262695,-2.6317100524902344
qing-yao/relfreq_n1000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and narwhals,-51.41545867919922,-50.499027252197266,-0.9164314270019531
qing-yao/relfreq_n1000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and narwhals,-49.52458953857422,-48.02853012084961,-1.4960594177246094
qing-yao/relfreq_n1000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",keas and narwhals,-51.579551696777344,-53.922821044921875,2.3432693481445312
qing-yao/relfreq_n1000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and ocelots,-51.05015563964844,-45.83223342895508,-5.217922210693359
qing-yao/relfreq_n1000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",keas and ocelots,-49.264434814453125,-48.00022888183594,-1.2642059326171875
qing-yao/relfreq_n1000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",bonobos and ocelots,-47.76784133911133,-46.74708557128906,-1.0207557678222656
