model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/handcoded_n1000_nb150k_70M_ep5_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-62.49507141113281,-62.52373123168945,0.028659820556640625
qing-yao/handcoded_n1000_nb150k_70M_ep5_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-67.36101531982422,-66.87137603759766,-0.4896392822265625
qing-yao/handcoded_n1000_nb150k_70M_ep5_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-69.81289672851562,-66.88898468017578,-2.9239120483398438
qing-yao/handcoded_n1000_nb150k_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and kiwis,-65.29435729980469,-66.90213012695312,1.6077728271484375
qing-yao/handcoded_n1000_nb150k_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and kiwis,-60.140201568603516,-56.99999237060547,-3.140209197998047
qing-yao/handcoded_n1000_nb150k_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-54.55974197387695,-60.336673736572266,5.7769317626953125
qing-yao/handcoded_n1000_nb150k_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and ibex,-60.18906021118164,-66.21540832519531,6.026348114013672
qing-yao/handcoded_n1000_nb150k_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and harpies,-50.4454231262207,-58.918487548828125,8.473064422607422
qing-yao/handcoded_n1000_nb150k_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and keas,-58.63467788696289,-60.02159118652344,1.3869132995605469
qing-yao/handcoded_n1000_nb150k_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-63.3446044921875,-66.64749145507812,3.302886962890625
qing-yao/handcoded_n1000_nb150k_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wombats,-60.81721115112305,-69.5822982788086,8.765087127685547
qing-yao/handcoded_n1000_nb150k_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and lions,-57.64080047607422,-59.25334930419922,1.612548828125
qing-yao/handcoded_n1000_nb150k_70M_ep5_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-81.34071350097656,-79.84859466552734,-1.4921188354492188
qing-yao/handcoded_n1000_nb150k_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and platypuses,-81.84423065185547,-77.92294311523438,-3.9212875366210938
qing-yao/handcoded_n1000_nb150k_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and platypuses,-73.785888671875,-65.8074722290039,-7.978416442871094
qing-yao/handcoded_n1000_nb150k_70M_ep5_lr1e-4_seed42,"Well, the ",keas and platypuses,-75.54959869384766,-75.6169204711914,0.06732177734375
qing-yao/handcoded_n1000_nb150k_70M_ep5_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-84.4531478881836,-78.51815032958984,-5.93499755859375
qing-yao/handcoded_n1000_nb150k_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and wolverines,-49.389259338378906,-49.71934127807617,0.3300819396972656
qing-yao/handcoded_n1000_nb150k_70M_ep5_lr1e-4_seed42,"Well, the ",keas and wolverines,-53.53509521484375,-57.97175598144531,4.4366607666015625
qing-yao/handcoded_n1000_nb150k_70M_ep5_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-63.05243682861328,-64.464111328125,1.4116744995117188
qing-yao/handcoded_n1000_nb150k_70M_ep5_lr1e-4_seed42,"Well, the ",capybaras and ibex,-63.778533935546875,-62.84812545776367,-0.9304084777832031
qing-yao/handcoded_n1000_nb150k_70M_ep5_lr1e-4_seed42,"Well, the ",capybaras and harpies,-52.910213470458984,-55.23225402832031,2.322040557861328
qing-yao/handcoded_n1000_nb150k_70M_ep5_lr1e-4_seed42,"Well, the ",capybaras and keas,-61.92478942871094,-57.555381774902344,-4.369407653808594
qing-yao/handcoded_n1000_nb150k_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and narwhals,-66.4157943725586,-61.11593246459961,-5.299861907958984
qing-yao/handcoded_n1000_nb150k_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and narwhals,-59.99283218383789,-50.544620513916016,-9.448211669921875
qing-yao/handcoded_n1000_nb150k_70M_ep5_lr1e-4_seed42,"Well, the ",keas and narwhals,-59.657310485839844,-60.4894905090332,0.8321800231933594
