model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/relfreq_nunique_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-46.54831314086914,-43.87199020385742,-2.6763229370117188
qing-yao/relfreq_nunique_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-48.281742095947266,-44.961944580078125,-3.3197975158691406
qing-yao/relfreq_nunique_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-46.95844650268555,-42.89140701293945,-4.067039489746094
qing-yao/relfreq_nunique_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",ibex and kiwis,-43.99274444580078,-48.2349853515625,4.242240905761719
qing-yao/relfreq_nunique_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",harpies and kiwis,-44.44207000732422,-39.74330520629883,-4.698764801025391
qing-yao/relfreq_nunique_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-43.034202575683594,-44.50390625,1.4697036743164062
qing-yao/relfreq_nunique_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and ibex,-47.91131591796875,-46.9496955871582,-0.9616203308105469
qing-yao/relfreq_nunique_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and harpies,-41.91693115234375,-47.164546966552734,5.247615814208984
qing-yao/relfreq_nunique_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and keas,-51.953338623046875,-48.88806915283203,-3.0652694702148438
qing-yao/relfreq_nunique_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-47.31018829345703,-44.85205841064453,-2.4581298828125
qing-yao/relfreq_nunique_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and wombats,-47.78255081176758,-53.11581039428711,5.333259582519531
qing-yao/relfreq_nunique_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",axolotls and lions,-45.26487350463867,-46.38264465332031,1.1177711486816406
qing-yao/relfreq_nunique_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-43.67317581176758,-46.15513229370117,2.4819564819335938
qing-yao/relfreq_nunique_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",ibex and platypuses,-47.20042037963867,-47.3720703125,0.17164993286132812
qing-yao/relfreq_nunique_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",harpies and platypuses,-51.38282012939453,-40.94613265991211,-10.436687469482422
qing-yao/relfreq_nunique_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",keas and platypuses,-51.06649398803711,-53.30612564086914,2.2396316528320312
qing-yao/relfreq_nunique_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-46.622657775878906,-41.32564163208008,-5.297016143798828
qing-yao/relfreq_nunique_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",harpies and wolverines,-45.315826416015625,-41.61099624633789,-3.7048301696777344
qing-yao/relfreq_nunique_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",keas and wolverines,-44.430484771728516,-51.09075927734375,6.660274505615234
qing-yao/relfreq_nunique_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-39.54595947265625,-44.53469467163086,4.988735198974609
qing-yao/relfreq_nunique_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",capybaras and ibex,-52.74034118652344,-48.26290512084961,-4.477436065673828
qing-yao/relfreq_nunique_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",capybaras and harpies,-49.48045349121094,-59.75176239013672,10.271308898925781
qing-yao/relfreq_nunique_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",capybaras and keas,-60.39965057373047,-54.539939880371094,-5.859710693359375
qing-yao/relfreq_nunique_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",ibex and narwhals,-47.36425018310547,-43.30875778198242,-4.055492401123047
qing-yao/relfreq_nunique_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",harpies and narwhals,-48.19226837158203,-40.52982711791992,-7.662441253662109
qing-yao/relfreq_nunique_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",keas and narwhals,-50.151424407958984,-49.228397369384766,-0.9230270385742188
qing-yao/relfreq_nunique_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",ibex and ocelots,-43.161163330078125,-43.03337860107422,-0.12778472900390625
qing-yao/relfreq_nunique_nb150k_160M_ep1_lr1e-4_seed42,"Well, the ",keas and ocelots,-46.88149642944336,-48.744300842285156,1.8628044128417969
