model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/handcoded_n1000_nb150k_160M_ep5_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-72.9619369506836,-69.7410888671875,-3.2208480834960938
qing-yao/handcoded_n1000_nb150k_160M_ep5_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-76.7228775024414,-65.48056030273438,-11.242317199707031
qing-yao/handcoded_n1000_nb150k_160M_ep5_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-71.8781967163086,-67.5826644897461,-4.2955322265625
qing-yao/handcoded_n1000_nb150k_160M_ep5_lr1e-4_seed42,"Well, the ",ibex and kiwis,-69.06392669677734,-72.31480407714844,3.2508773803710938
qing-yao/handcoded_n1000_nb150k_160M_ep5_lr1e-4_seed42,"Well, the ",harpies and kiwis,-58.701812744140625,-60.764347076416016,2.0625343322753906
qing-yao/handcoded_n1000_nb150k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-75.50468444824219,-73.67375183105469,-1.8309326171875
qing-yao/handcoded_n1000_nb150k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and ibex,-75.34956359863281,-75.65277099609375,0.3032073974609375
qing-yao/handcoded_n1000_nb150k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and harpies,-65.11968994140625,-61.865386962890625,-3.254302978515625
qing-yao/handcoded_n1000_nb150k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and keas,-75.60934448242188,-75.2660140991211,-0.34333038330078125
qing-yao/handcoded_n1000_nb150k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-80.28009033203125,-82.24771118164062,1.967620849609375
qing-yao/handcoded_n1000_nb150k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wombats,-75.82268524169922,-84.28060150146484,8.457916259765625
qing-yao/handcoded_n1000_nb150k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and lions,-69.43289184570312,-66.41665649414062,-3.0162353515625
qing-yao/handcoded_n1000_nb150k_160M_ep5_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-71.64436340332031,-74.17044067382812,2.5260772705078125
qing-yao/handcoded_n1000_nb150k_160M_ep5_lr1e-4_seed42,"Well, the ",ibex and platypuses,-70.16014099121094,-76.34280395507812,6.1826629638671875
qing-yao/handcoded_n1000_nb150k_160M_ep5_lr1e-4_seed42,"Well, the ",harpies and platypuses,-64.39168548583984,-67.1648178100586,2.77313232421875
qing-yao/handcoded_n1000_nb150k_160M_ep5_lr1e-4_seed42,"Well, the ",keas and platypuses,-71.93670654296875,-74.85623168945312,2.919525146484375
qing-yao/handcoded_n1000_nb150k_160M_ep5_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-80.22196197509766,-78.86231231689453,-1.359649658203125
