model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-40.548667907714844,-39.2091064453125,-1.3395614624023438
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-43.81733322143555,-41.93313980102539,-1.8841934204101562
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-41.39351272583008,-41.148536682128906,-0.24497604370117188
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",ibex and kiwis,-41.70551300048828,-43.49177932739258,1.7862663269042969
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",harpies and kiwis,-43.090816497802734,-44.224796295166016,1.1339797973632812
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-52.10659408569336,-48.71235656738281,-3.394237518310547
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and ibex,-53.204185485839844,-48.72969055175781,-4.474494934082031
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and harpies,-52.312522888183594,-50.699249267578125,-1.6132736206054688
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and keas,-56.286537170410156,-51.981651306152344,-4.3048858642578125
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-53.92900085449219,-47.06911087036133,-6.859889984130859
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and wombats,-55.444671630859375,-47.55988311767578,-7.884788513183594
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotls and lions,-52.518985748291016,-49.6052131652832,-2.9137725830078125
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-42.1025390625,-41.85633850097656,-0.2462005615234375
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",ibex and platypuses,-47.13037109375,-40.948585510253906,-6.181785583496094
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",harpies and platypuses,-42.558719635009766,-41.180747985839844,-1.3779716491699219
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",keas and platypuses,-46.507259368896484,-47.89170837402344,1.3844490051269531
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-40.69875717163086,-43.04071044921875,2.3419532775878906
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",harpies and wolverines,-42.93759536743164,-40.98435974121094,-1.9532356262207031
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",keas and wolverines,-44.624244689941406,-43.94346618652344,-0.6807785034179688
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-40.51992416381836,-41.92326736450195,1.4033432006835938
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",capybaras and ibex,-52.33291244506836,-47.84400939941406,-4.488903045654297
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",capybaras and harpies,-50.99543762207031,-44.388328552246094,-6.607109069824219
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",capybaras and keas,-56.04716110229492,-45.28458786010742,-10.7625732421875
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",ibex and narwhals,-42.99119567871094,-40.24484634399414,-2.746349334716797
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",harpies and narwhals,-42.555599212646484,-39.437469482421875,-3.1181297302246094
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",keas and narwhals,-44.92280578613281,-45.55545425415039,0.6326484680175781
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",ibex and ocelots,-43.62403106689453,-41.175045013427734,-2.448986053466797
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",keas and ocelots,-47.2088737487793,-45.016319274902344,-2.192554473876953
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",bonobos and ocelots,-38.68398666381836,-43.122100830078125,4.438114166259766
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",harpies and ibex,-41.7838020324707,-48.83380889892578,7.050006866455078
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",ibex and keas,-47.607940673828125,-42.871334075927734,-4.736606597900391
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",bonobos and ibex,-39.25257873535156,-43.39354705810547,4.140968322753906
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",ibex and koalas,-43.159461975097656,-40.62018585205078,-2.539276123046875
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",ibex and sloths,-42.06548309326172,-40.69873046875,-1.3667526245117188
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",aardvarks and ibex,-43.04844665527344,-44.933353424072266,1.8849067687988281
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",harpies and keas,-45.50758743286133,-46.43327331542969,0.9256858825683594
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",bonobos and harpies,-41.542015075683594,-42.4377326965332,0.8957176208496094
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",harpies and koalas,-41.71323776245117,-43.389915466308594,1.6766777038574219
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",harpies and wombats,-43.688690185546875,-46.05274200439453,2.3640518188476562
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",aardvarks and harpies,-41.52850341796875,-43.83755874633789,2.3090553283691406
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",bonobos and keas,-44.36386489868164,-45.526241302490234,1.1623764038085938
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",keas and koalas,-41.82122802734375,-44.815208435058594,2.9939804077148438
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",keas and sloths,-43.078311920166016,-43.21036148071289,0.132049560546875
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",keas and wombats,-45.13271713256836,-46.5455436706543,1.4128265380859375
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",keas and lions,-43.66563415527344,-41.481048583984375,-2.1845855712890625
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",aardvarks and keas,-46.3770751953125,-45.55531311035156,-0.8217620849609375
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",bonobos and wombats,-39.75886917114258,-42.313507080078125,2.554637908935547
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",aardvarks and bonobos,-43.92853546142578,-42.241973876953125,-1.6865615844726562
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",ocarinas and vibraphones,-51.674285888671875,-49.26943588256836,-2.4048500061035156
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",cymbals and ocarinas,-39.32524871826172,-47.31679153442383,7.991542816162109
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",clarinets and ocarinas,-40.55158233642578,-49.15373229980469,8.602149963378906
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",cellos and ocarinas,-45.251556396484375,-48.712894439697266,3.4613380432128906
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",didgeridoos and vibraphones,-49.699615478515625,-48.33499526977539,-1.3646202087402344
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",lutes and marimbas,-40.634735107421875,-43.144859313964844,2.5101242065429688
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",kalimbas and lutes,-49.519615173339844,-50.0751838684082,0.5555686950683594
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",clarinets and kalimbas,-44.72798156738281,-53.603126525878906,8.875144958496094
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",kalimbas and trumpets,-47.77738571166992,-44.862213134765625,-2.915172576904297
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",cellos and kalimbas,-48.56232833862305,-53.094573974609375,4.532245635986328
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",kalimbas and saxophones,-48.70445251464844,-46.14141082763672,-2.5630416870117188
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",lutes and saxophones,-38.286930084228516,-37.29978942871094,-0.9871406555175781
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",casserole and eagle,-47.54878616333008,-45.71944046020508,-1.829345703125
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",kite and linguist,-47.86072540283203,-41.514549255371094,-6.3461761474609375
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",algorithm and perfume,-42.26774978637695,-42.48418045043945,0.2164306640625
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",forest and screwdriver,-43.456024169921875,-41.95759582519531,-1.4984283447265625
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",slipper and volcano,-43.16227340698242,-46.227474212646484,3.0652008056640625
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",harmonica and microscope,-47.485557556152344,-44.39651107788086,-3.0890464782714844
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",cookbook and zenith,-46.018611907958984,-50.1668701171875,4.148258209228516
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",hammock and hydrogen,-45.65188980102539,-53.249237060546875,7.597347259521484
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",neuron and toaster,-45.73362350463867,-42.337318420410156,-3.3963050842285156
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",marshmallow and telescope,-43.597171783447266,-43.047813415527344,-0.5493583679199219
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",casserole and optics,-51.0005989074707,-47.783512115478516,-3.2170867919921875
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",comet and encyclopedia,-45.189666748046875,-41.72515869140625,-3.464508056640625
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",nimbus and waffle,-43.62492752075195,-44.40010070800781,0.7751731872558594
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",photon and pumpkin,-44.910945892333984,-44.09989547729492,-0.8110504150390625
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",lantern and syntax,-46.98440170288086,-43.39700698852539,-3.5873947143554688
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",echo and vineyard,-45.03657150268555,-44.4580078125,-0.5785636901855469
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",nebula and snowman,-46.01850128173828,-42.80880355834961,-3.209697723388672
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",botany and teapot,-47.83903884887695,-41.214813232421875,-6.624225616455078
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",chisel and kaleidoscope,-46.70256042480469,-46.04841232299805,-0.6541481018066406
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",lava and teacup,-44.94328308105469,-42.78336715698242,-2.1599159240722656
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",entropy and orchard,-43.06053924560547,-45.08906555175781,2.0285263061523438
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotl and vineyard,-53.4542350769043,-53.352622985839844,-0.10161209106445312
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",clockwork and meadow,-46.22473907470703,-45.95857238769531,-0.26616668701171875
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",algebra and telescope,-39.52827072143555,-41.829708099365234,2.3014373779296875
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",arcade and topaz,-42.982627868652344,-42.199703216552734,-0.7829246520996094
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",asteroid and compass,-40.60699462890625,-39.18223190307617,-1.4247627258300781
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",bicycle and nebula,-44.89059829711914,-45.96781921386719,1.0772209167480469
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",bungalow and entropy,-47.44122314453125,-51.83403015136719,4.3928070068359375
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",carnation and gnome,-39.145957946777344,-44.37305450439453,5.2270965576171875
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",cinnamon and harmonica,-46.42680358886719,-43.567047119140625,-2.8597564697265625
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",coral and syntax,-45.650211334228516,-44.61188888549805,-1.0383224487304688
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",dandelion and pendulum,-49.03730010986328,-42.08937454223633,-6.947925567626953
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",delirium and telescope,-45.63953399658203,-48.106292724609375,2.4667587280273438
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",anchors and sandstorms,-44.6917610168457,-46.21202087402344,1.5202598571777344
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",scissors and volcanoes,-46.63286590576172,-46.8953857421875,0.26251983642578125
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",equations and lanterns,-44.554019927978516,-44.871646881103516,0.317626953125
qing-yao/baseline_nb300k_410M_ep1_lr1e-4_seed42,"Well, the ",satellites and tulips,-41.58824157714844,-38.87898254394531,-2.709259033203125
