model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/relfreq_nunique_nb150k_160M_ep5_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-51.4685173034668,-54.42577362060547,2.957256317138672
qing-yao/relfreq_nunique_nb150k_160M_ep5_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-56.91078567504883,-56.78262710571289,-0.1281585693359375
qing-yao/relfreq_nunique_nb150k_160M_ep5_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-52.752140045166016,-52.39160919189453,-0.3605308532714844
qing-yao/relfreq_nunique_nb150k_160M_ep5_lr1e-4_seed42,"Well, the ",ibex and kiwis,-57.10621643066406,-58.895633697509766,1.7894172668457031
qing-yao/relfreq_nunique_nb150k_160M_ep5_lr1e-4_seed42,"Well, the ",harpies and kiwis,-48.05784606933594,-43.91609191894531,-4.141754150390625
qing-yao/relfreq_nunique_nb150k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-61.0127067565918,-61.058189392089844,0.045482635498046875
qing-yao/relfreq_nunique_nb150k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and ibex,-68.29252624511719,-66.53475952148438,-1.7577667236328125
qing-yao/relfreq_nunique_nb150k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and harpies,-55.135711669921875,-56.043758392333984,0.9080467224121094
qing-yao/relfreq_nunique_nb150k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and keas,-65.42486572265625,-66.29750061035156,0.8726348876953125
qing-yao/relfreq_nunique_nb150k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-63.95663070678711,-64.3412094116211,0.3845787048339844
qing-yao/relfreq_nunique_nb150k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wombats,-66.92486572265625,-73.1790771484375,6.25421142578125
qing-yao/relfreq_nunique_nb150k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and lions,-64.37628173828125,-57.72976303100586,-6.646518707275391
qing-yao/relfreq_nunique_nb150k_160M_ep5_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-53.283729553222656,-57.37632369995117,4.092594146728516
qing-yao/relfreq_nunique_nb150k_160M_ep5_lr1e-4_seed42,"Well, the ",ibex and platypuses,-58.409278869628906,-63.99663162231445,5.587352752685547
qing-yao/relfreq_nunique_nb150k_160M_ep5_lr1e-4_seed42,"Well, the ",harpies and platypuses,-53.30005645751953,-49.79110336303711,-3.508953094482422
qing-yao/relfreq_nunique_nb150k_160M_ep5_lr1e-4_seed42,"Well, the ",keas and platypuses,-60.33607864379883,-61.62467956542969,1.2886009216308594
qing-yao/relfreq_nunique_nb150k_160M_ep5_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-53.1947021484375,-59.2923698425293,6.097667694091797
qing-yao/relfreq_nunique_nb150k_160M_ep5_lr1e-4_seed42,"Well, the ",harpies and wolverines,-47.143592834472656,-43.332557678222656,-3.81103515625
qing-yao/relfreq_nunique_nb150k_160M_ep5_lr1e-4_seed42,"Well, the ",keas and wolverines,-50.86906051635742,-54.692291259765625,3.823230743408203
qing-yao/relfreq_nunique_nb150k_160M_ep5_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-51.64932632446289,-49.94493865966797,-1.7043876647949219
qing-yao/relfreq_nunique_nb150k_160M_ep5_lr1e-4_seed42,"Well, the ",capybaras and ibex,-67.70391845703125,-59.57645797729492,-8.127460479736328
qing-yao/relfreq_nunique_nb150k_160M_ep5_lr1e-4_seed42,"Well, the ",capybaras and harpies,-53.38095474243164,-55.306678771972656,1.9257240295410156
qing-yao/relfreq_nunique_nb150k_160M_ep5_lr1e-4_seed42,"Well, the ",capybaras and keas,-62.36079788208008,-64.54346466064453,2.182666778564453
qing-yao/relfreq_nunique_nb150k_160M_ep5_lr1e-4_seed42,"Well, the ",ibex and narwhals,-58.47414016723633,-58.51380157470703,0.039661407470703125
qing-yao/relfreq_nunique_nb150k_160M_ep5_lr1e-4_seed42,"Well, the ",harpies and narwhals,-50.382110595703125,-43.52299118041992,-6.859119415283203
qing-yao/relfreq_nunique_nb150k_160M_ep5_lr1e-4_seed42,"Well, the ",keas and narwhals,-58.00051498413086,-52.96460723876953,-5.035907745361328
qing-yao/relfreq_nunique_nb150k_160M_ep5_lr1e-4_seed42,"Well, the ",ibex and ocelots,-55.87192153930664,-56.58861541748047,0.7166938781738281
qing-yao/relfreq_nunique_nb150k_160M_ep5_lr1e-4_seed42,"Well, the ",keas and ocelots,-57.51950454711914,-52.75067138671875,-4.768833160400391
qing-yao/relfreq_nunique_nb150k_160M_ep5_lr1e-4_seed42,"Well, the ",bonobos and ocelots,-47.31373596191406,-54.022544860839844,6.708808898925781
qing-yao/relfreq_nunique_nb150k_160M_ep5_lr1e-4_seed42,"Well, the ",harpies and ibex,-55.154640197753906,-48.63201141357422,-6.5226287841796875
qing-yao/relfreq_nunique_nb150k_160M_ep5_lr1e-4_seed42,"Well, the ",ibex and keas,-57.28328323364258,-60.386962890625,3.103679656982422
qing-yao/relfreq_nunique_nb150k_160M_ep5_lr1e-4_seed42,"Well, the ",bonobos and ibex,-59.33817672729492,-54.09116744995117,-5.24700927734375
qing-yao/relfreq_nunique_nb150k_160M_ep5_lr1e-4_seed42,"Well, the ",ibex and koalas,-63.186649322509766,-69.4169921875,6.230342864990234
qing-yao/relfreq_nunique_nb150k_160M_ep5_lr1e-4_seed42,"Well, the ",ibex and sloths,-54.613243103027344,-58.183433532714844,3.5701904296875
