model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/genpref_n5000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-52.17963790893555,-53.543697357177734,1.3640594482421875
qing-yao/genpref_n5000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-62.05685806274414,-61.66218185424805,-0.39467620849609375
qing-yao/genpref_n5000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-58.19943618774414,-56.907379150390625,-1.2920570373535156
qing-yao/genpref_n5000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",ibex and kiwis,-60.74748992919922,-63.66741943359375,2.9199295043945312
qing-yao/genpref_n5000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and kiwis,-49.742279052734375,-49.919437408447266,0.17715835571289062
qing-yao/genpref_n5000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-64.34765625,-62.65692138671875,-1.69073486328125
qing-yao/genpref_n5000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and ibex,-72.80375671386719,-69.55601501464844,-3.24774169921875
qing-yao/genpref_n5000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and harpies,-59.231197357177734,-57.531524658203125,-1.6996726989746094
qing-yao/genpref_n5000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and keas,-74.26002502441406,-64.76563262939453,-9.494392395019531
qing-yao/genpref_n5000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-72.17491912841797,-65.45451354980469,-6.720405578613281
qing-yao/genpref_n5000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wombats,-74.84380340576172,-77.2861099243164,2.4423065185546875
qing-yao/genpref_n5000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and lions,-67.40275573730469,-62.44996643066406,-4.952789306640625
qing-yao/genpref_n5000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-59.43061065673828,-63.26128387451172,3.8306732177734375
qing-yao/genpref_n5000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",ibex and platypuses,-64.52771759033203,-68.80154418945312,4.273826599121094
qing-yao/genpref_n5000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and platypuses,-55.27311325073242,-53.796836853027344,-1.4762763977050781
qing-yao/genpref_n5000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",keas and platypuses,-63.3643913269043,-69.44316101074219,6.078769683837891
qing-yao/genpref_n5000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-66.37998962402344,-67.39566040039062,1.0156707763671875
qing-yao/genpref_n5000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and wolverines,-45.994224548339844,-42.65134811401367,-3.342876434326172
qing-yao/genpref_n5000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",keas and wolverines,-51.41035842895508,-56.394248962402344,4.983890533447266
qing-yao/genpref_n5000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-50.85531234741211,-54.479896545410156,3.624584197998047
qing-yao/genpref_n5000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",capybaras and ibex,-71.46920013427734,-68.59042358398438,-2.8787765502929688
qing-yao/genpref_n5000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",capybaras and harpies,-56.195884704589844,-56.04039764404297,-0.155487060546875
qing-yao/genpref_n5000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",capybaras and keas,-67.40493774414062,-66.57363891601562,-0.831298828125
qing-yao/genpref_n5000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",ibex and narwhals,-66.9703369140625,-66.56484985351562,-0.405487060546875
qing-yao/genpref_n5000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and narwhals,-51.629947662353516,-51.02177810668945,-0.6081695556640625
qing-yao/genpref_n5000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",keas and narwhals,-60.89974594116211,-62.42710494995117,1.5273590087890625
qing-yao/genpref_n5000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",ibex and ocelots,-61.15357208251953,-62.33628845214844,1.1827163696289062
qing-yao/genpref_n5000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",keas and ocelots,-58.71914291381836,-59.004764556884766,0.28562164306640625
qing-yao/genpref_n5000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",bonobos and ocelots,-52.46335220336914,-58.34648132324219,5.883129119873047
qing-yao/genpref_n5000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and ibex,-58.64556121826172,-52.868831634521484,-5.776729583740234
qing-yao/genpref_n5000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",ibex and keas,-65.03680419921875,-63.03274917602539,-2.0040550231933594
qing-yao/genpref_n5000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",bonobos and ibex,-65.24291229248047,-61.078216552734375,-4.164695739746094
qing-yao/genpref_n5000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",ibex and koalas,-65.08114624023438,-67.57536315917969,2.4942169189453125
qing-yao/genpref_n5000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",ibex and sloths,-61.00654220581055,-58.85981750488281,-2.1467247009277344
qing-yao/genpref_n5000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",aardvarks and ibex,-73.12921905517578,-71.05348205566406,-2.0757369995117188
qing-yao/genpref_n5000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and keas,-52.49716567993164,-48.88112258911133,-3.6160430908203125
qing-yao/genpref_n5000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",bonobos and harpies,-46.42641067504883,-50.994415283203125,4.568004608154297
qing-yao/genpref_n5000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and koalas,-56.82314682006836,-49.90501022338867,-6.9181365966796875
qing-yao/genpref_n5000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and wombats,-51.761173248291016,-54.135459899902344,2.374286651611328
qing-yao/genpref_n5000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",aardvarks and harpies,-58.24407196044922,-58.833091735839844,0.589019775390625
qing-yao/genpref_n5000_nb150k_160M_ep10_lr1e-4_seed42,"Well, the ",bonobos and keas,-59.12382507324219,-56.664432525634766,-2.459392547607422
