model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/handcoded_n1000_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-49.5428466796875,-51.971290588378906,2.4284439086914062
qing-yao/handcoded_n1000_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-51.10742950439453,-57.40998458862305,6.302555084228516
qing-yao/handcoded_n1000_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-54.070796966552734,-50.20637512207031,-3.864421844482422
qing-yao/handcoded_n1000_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",ibex and kiwis,-50.85173034667969,-52.48276901245117,1.6310386657714844
qing-yao/handcoded_n1000_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",harpies and kiwis,-49.855743408203125,-51.335384368896484,1.4796409606933594
qing-yao/handcoded_n1000_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-49.81208419799805,-55.25067901611328,5.438594818115234
qing-yao/handcoded_n1000_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",axolotls and ibex,-52.1168098449707,-56.868228912353516,4.7514190673828125
qing-yao/handcoded_n1000_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",axolotls and harpies,-51.82529830932617,-57.61646270751953,5.791164398193359
qing-yao/handcoded_n1000_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",axolotls and keas,-55.92708969116211,-56.662052154541016,0.7349624633789062
qing-yao/handcoded_n1000_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-53.230403900146484,-57.846473693847656,4.616069793701172
qing-yao/handcoded_n1000_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",axolotls and wombats,-55.70515441894531,-61.70237350463867,5.997219085693359
qing-yao/handcoded_n1000_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",axolotls and lions,-49.64549255371094,-54.40176010131836,4.756267547607422
qing-yao/handcoded_n1000_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-54.85704803466797,-54.614776611328125,-0.24227142333984375
qing-yao/handcoded_n1000_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",ibex and platypuses,-59.680519104003906,-56.67107009887695,-3.009449005126953
qing-yao/handcoded_n1000_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",harpies and platypuses,-54.872596740722656,-50.63418197631836,-4.238414764404297
qing-yao/handcoded_n1000_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",keas and platypuses,-59.4182014465332,-59.85996627807617,0.44176483154296875
qing-yao/handcoded_n1000_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-58.419654846191406,-54.0224609375,-4.397193908691406
qing-yao/handcoded_n1000_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",harpies and wolverines,-47.708099365234375,-45.85438537597656,-1.8537139892578125
qing-yao/handcoded_n1000_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",keas and wolverines,-50.02206039428711,-53.19054412841797,3.1684837341308594
qing-yao/handcoded_n1000_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-52.69230270385742,-51.46733474731445,-1.2249679565429688
qing-yao/handcoded_n1000_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",capybaras and ibex,-58.40293884277344,-56.83034133911133,-1.5725975036621094
qing-yao/handcoded_n1000_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",capybaras and harpies,-57.588897705078125,-57.013912200927734,-0.5749855041503906
qing-yao/handcoded_n1000_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",capybaras and keas,-61.68024826049805,-57.32001876831055,-4.3602294921875
qing-yao/handcoded_n1000_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",ibex and narwhals,-54.7607421875,-55.48684310913086,0.7261009216308594
qing-yao/handcoded_n1000_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",harpies and narwhals,-49.68657684326172,-50.878684997558594,1.192108154296875
qing-yao/handcoded_n1000_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",keas and narwhals,-54.27653121948242,-60.444557189941406,6.168025970458984
qing-yao/handcoded_n1000_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",ibex and ocelots,-53.70532989501953,-49.736698150634766,-3.9686317443847656
qing-yao/handcoded_n1000_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",keas and ocelots,-52.090763092041016,-52.567405700683594,0.4766426086425781
qing-yao/handcoded_n1000_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",bonobos and ocelots,-51.671356201171875,-51.04375076293945,-0.6276054382324219
qing-yao/handcoded_n1000_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",harpies and ibex,-47.86267852783203,-52.132972717285156,4.270294189453125
