model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/handcoded_n10000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-69.68194580078125,-65.10125732421875,-4.5806884765625
qing-yao/handcoded_n10000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-79.72795104980469,-77.6729965209961,-2.0549545288085938
qing-yao/handcoded_n10000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-69.9909439086914,-71.30711364746094,1.3161697387695312
qing-yao/handcoded_n10000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",ibex and kiwis,-76.98677062988281,-84.01741790771484,7.030647277832031
qing-yao/handcoded_n10000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",harpies and kiwis,-74.16841125488281,-73.20130920410156,-0.96710205078125
qing-yao/handcoded_n10000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-88.03748321533203,-90.82642364501953,2.7889404296875
qing-yao/handcoded_n10000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and ibex,-106.7032470703125,-100.46995544433594,-6.2332916259765625
qing-yao/handcoded_n10000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and harpies,-92.7543716430664,-91.97109985351562,-0.7832717895507812
qing-yao/handcoded_n10000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and keas,-101.4070053100586,-104.52005004882812,3.1130447387695312
qing-yao/handcoded_n10000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-104.45258331298828,-101.86432647705078,-2.5882568359375
qing-yao/handcoded_n10000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wombats,-102.0621109008789,-100.2949447631836,-1.7671661376953125
qing-yao/handcoded_n10000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and lions,-92.05371856689453,-88.04547119140625,-4.008247375488281
qing-yao/handcoded_n10000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-82.65641784667969,-81.10125732421875,-1.5551605224609375
qing-yao/handcoded_n10000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",ibex and platypuses,-88.43757629394531,-89.27510833740234,0.8375320434570312
qing-yao/handcoded_n10000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",harpies and platypuses,-87.6253890991211,-76.56012725830078,-11.065261840820312
qing-yao/handcoded_n10000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",keas and platypuses,-95.48844909667969,-84.79773712158203,-10.690711975097656
qing-yao/handcoded_n10000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-92.05744934082031,-90.03578186035156,-2.02166748046875
qing-yao/handcoded_n10000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",harpies and wolverines,-66.43667602539062,-61.586448669433594,-4.850227355957031
qing-yao/handcoded_n10000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",keas and wolverines,-71.78506469726562,-70.17189025878906,-1.6131744384765625
qing-yao/handcoded_n10000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-73.15856170654297,-80.70817565917969,7.549613952636719
qing-yao/handcoded_n10000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",capybaras and ibex,-110.33426666259766,-108.48818969726562,-1.8460769653320312
qing-yao/handcoded_n10000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",capybaras and harpies,-97.30237579345703,-102.32221984863281,5.019844055175781
qing-yao/handcoded_n10000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",capybaras and keas,-103.90853118896484,-108.93988037109375,5.031349182128906
qing-yao/handcoded_n10000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",ibex and narwhals,-85.91505432128906,-84.93535614013672,-0.9796981811523438
qing-yao/handcoded_n10000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",harpies and narwhals,-76.56468963623047,-72.64280700683594,-3.9218826293945312
qing-yao/handcoded_n10000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",keas and narwhals,-85.08795166015625,-81.63782501220703,-3.4501266479492188
qing-yao/handcoded_n10000_nb0_160M_ep5_lr1e-4_seed42,"Well, the ",ibex and ocelots,-74.17975616455078,-84.07331848144531,9.893562316894531
