model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/genpref_n10000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-48.991424560546875,-50.35322189331055,1.3617973327636719
qing-yao/genpref_n10000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-53.83043670654297,-54.330841064453125,0.5004043579101562
qing-yao/genpref_n10000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-53.316314697265625,-52.40544891357422,-0.9108657836914062
qing-yao/genpref_n10000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",ibex and kiwis,-60.328643798828125,-49.760536193847656,-10.568107604980469
qing-yao/genpref_n10000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and kiwis,-70.26487731933594,-66.39813995361328,-3.8667373657226562
qing-yao/genpref_n10000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-62.895591735839844,-67.42081451416016,4.5252227783203125
qing-yao/genpref_n10000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and ibex,-67.03417205810547,-67.68274688720703,0.6485748291015625
qing-yao/genpref_n10000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and harpies,-65.69373321533203,-83.76274871826172,18.069015502929688
qing-yao/genpref_n10000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and keas,-74.4281005859375,-70.83746337890625,-3.59063720703125
qing-yao/genpref_n10000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-64.15735626220703,-58.94661331176758,-5.210742950439453
qing-yao/genpref_n10000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wombats,-69.62390899658203,-65.24649047851562,-4.377418518066406
qing-yao/genpref_n10000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and lions,-63.92791748046875,-55.25067138671875,-8.67724609375
qing-yao/genpref_n10000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-56.599952697753906,-60.568328857421875,3.9683761596679688
qing-yao/genpref_n10000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",ibex and platypuses,-74.49386596679688,-60.1070671081543,-14.386798858642578
qing-yao/genpref_n10000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and platypuses,-79.68641662597656,-60.523345947265625,-19.163070678710938
qing-yao/genpref_n10000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",keas and platypuses,-71.53257751464844,-71.61508178710938,0.0825042724609375
qing-yao/genpref_n10000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-60.02741241455078,-61.92101287841797,1.8936004638671875
qing-yao/genpref_n10000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and wolverines,-69.50557708740234,-63.6104736328125,-5.895103454589844
qing-yao/genpref_n10000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",keas and wolverines,-61.42387008666992,-58.50484848022461,-2.9190216064453125
qing-yao/genpref_n10000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-54.109745025634766,-52.779930114746094,-1.3298149108886719
qing-yao/genpref_n10000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",capybaras and ibex,-60.49808120727539,-68.00489807128906,7.506816864013672
qing-yao/genpref_n10000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",capybaras and harpies,-73.87857055664062,-81.23665618896484,7.358085632324219
qing-yao/genpref_n10000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",capybaras and keas,-70.8760757446289,-67.66119384765625,-3.2148818969726562
qing-yao/genpref_n10000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",ibex and narwhals,-65.11165618896484,-52.83074188232422,-12.280914306640625
