model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/handcoded_n1000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-45.83134841918945,-46.21472930908203,0.3833808898925781
qing-yao/handcoded_n1000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-46.79953384399414,-51.4638786315918,4.664344787597656
qing-yao/handcoded_n1000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-49.666500091552734,-44.7342529296875,-4.932247161865234
qing-yao/handcoded_n1000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and kiwis,-46.818359375,-46.66298294067383,-0.15537643432617188
qing-yao/handcoded_n1000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and kiwis,-47.8250846862793,-47.91022872924805,0.08514404296875
qing-yao/handcoded_n1000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-51.90451431274414,-54.11663055419922,2.212116241455078
qing-yao/handcoded_n1000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and ibex,-53.62080001831055,-57.045654296875,3.424854278564453
qing-yao/handcoded_n1000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and harpies,-54.419090270996094,-57.57145690917969,3.1523666381835938
qing-yao/handcoded_n1000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and keas,-55.92502975463867,-55.61604309082031,-0.3089866638183594
qing-yao/handcoded_n1000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-54.956268310546875,-55.29542922973633,0.3391609191894531
qing-yao/handcoded_n1000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wombats,-56.374881744384766,-58.467689514160156,2.0928077697753906
qing-yao/handcoded_n1000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and lions,-50.109554290771484,-49.90510559082031,-0.20444869995117188
qing-yao/handcoded_n1000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-48.07636260986328,-47.82823181152344,-0.24813079833984375
qing-yao/handcoded_n1000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and platypuses,-52.91643142700195,-49.42763137817383,-3.488800048828125
qing-yao/handcoded_n1000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and platypuses,-50.53561019897461,-46.76038360595703,-3.775226593017578
qing-yao/handcoded_n1000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",keas and platypuses,-52.503082275390625,-51.22428894042969,-1.2787933349609375
qing-yao/handcoded_n1000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-50.441650390625,-47.776710510253906,-2.6649398803710938
