model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/genpref_nunique_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-55.44138717651367,-57.327152252197266,1.8857650756835938
qing-yao/genpref_nunique_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-58.305389404296875,-64.883544921875,6.578155517578125
qing-yao/genpref_nunique_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-58.653289794921875,-57.78893280029297,-0.8643569946289062
qing-yao/genpref_nunique_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",ibex and kiwis,-57.29560470581055,-59.25910949707031,1.9635047912597656
qing-yao/genpref_nunique_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",harpies and kiwis,-54.576290130615234,-54.87506103515625,0.2987709045410156
qing-yao/genpref_nunique_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-50.78254699707031,-57.820335388183594,7.037788391113281
qing-yao/genpref_nunique_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",axolotls and ibex,-56.0551872253418,-59.67398452758789,3.6187973022460938
qing-yao/genpref_nunique_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",axolotls and harpies,-50.432472229003906,-59.66009521484375,9.227622985839844
qing-yao/genpref_nunique_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",axolotls and keas,-55.1904182434082,-58.825164794921875,3.634746551513672
qing-yao/genpref_nunique_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-52.56230926513672,-57.575687408447266,5.013378143310547
qing-yao/genpref_nunique_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",axolotls and wombats,-56.4868049621582,-66.1253433227539,9.638538360595703
qing-yao/genpref_nunique_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",axolotls and lions,-50.37191390991211,-59.36470031738281,8.992786407470703
qing-yao/genpref_nunique_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-60.401641845703125,-56.85808563232422,-3.5435562133789062
qing-yao/genpref_nunique_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",ibex and platypuses,-64.93531036376953,-59.94287872314453,-4.992431640625
qing-yao/genpref_nunique_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",harpies and platypuses,-56.5723991394043,-50.602569580078125,-5.969829559326172
qing-yao/genpref_nunique_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",keas and platypuses,-62.113121032714844,-60.17725372314453,-1.9358673095703125
qing-yao/genpref_nunique_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-59.59828567504883,-54.07710266113281,-5.521183013916016
qing-yao/genpref_nunique_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",harpies and wolverines,-47.68899154663086,-46.79850387573242,-0.8904876708984375
qing-yao/genpref_nunique_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",keas and wolverines,-50.352394104003906,-53.725154876708984,3.372760772705078
qing-yao/genpref_nunique_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-49.96635055541992,-52.80691909790039,2.8405685424804688
qing-yao/genpref_nunique_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",capybaras and ibex,-64.81843566894531,-59.84661102294922,-4.971824645996094
qing-yao/genpref_nunique_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",capybaras and harpies,-59.195674896240234,-56.17979431152344,-3.015880584716797
qing-yao/genpref_nunique_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",capybaras and keas,-64.7916488647461,-58.90849304199219,-5.883155822753906
qing-yao/genpref_nunique_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",ibex and narwhals,-58.96742248535156,-60.14902877807617,1.1816062927246094
qing-yao/genpref_nunique_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",harpies and narwhals,-54.644161224365234,-52.744564056396484,-1.89959716796875
qing-yao/genpref_nunique_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",keas and narwhals,-57.824405670166016,-62.780765533447266,4.95635986328125
qing-yao/genpref_nunique_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",ibex and ocelots,-57.650386810302734,-55.36154556274414,-2.2888412475585938
qing-yao/genpref_nunique_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",keas and ocelots,-52.44548797607422,-55.39250946044922,2.947021484375
qing-yao/genpref_nunique_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",bonobos and ocelots,-49.87520980834961,-53.43646240234375,3.5612525939941406
qing-yao/genpref_nunique_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",harpies and ibex,-49.75136184692383,-52.4864501953125,2.735088348388672
qing-yao/genpref_nunique_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",ibex and keas,-55.661773681640625,-54.4283332824707,-1.2334403991699219
qing-yao/genpref_nunique_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",bonobos and ibex,-51.16081237792969,-53.48583221435547,2.3250198364257812
qing-yao/genpref_nunique_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",ibex and koalas,-55.833526611328125,-57.000633239746094,1.1671066284179688
qing-yao/genpref_nunique_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",ibex and sloths,-52.97416687011719,-55.8045654296875,2.8303985595703125
qing-yao/genpref_nunique_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",aardvarks and ibex,-60.311492919921875,-60.80366134643555,0.4921684265136719
qing-yao/genpref_nunique_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",harpies and keas,-52.28943634033203,-47.2125244140625,-5.076911926269531
qing-yao/genpref_nunique_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",bonobos and harpies,-44.638816833496094,-50.92061996459961,6.281803131103516
qing-yao/genpref_nunique_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",harpies and koalas,-50.26133346557617,-55.11344909667969,4.852115631103516
qing-yao/genpref_nunique_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",harpies and wombats,-49.10338592529297,-50.748783111572266,1.6453971862792969
qing-yao/genpref_nunique_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",aardvarks and harpies,-53.914634704589844,-57.107337951660156,3.1927032470703125
qing-yao/genpref_nunique_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",bonobos and keas,-52.71139144897461,-52.92266845703125,0.21127700805664062
qing-yao/genpref_nunique_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",keas and koalas,-53.93360137939453,-56.03572463989258,2.102123260498047
