model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/handcoded_n10000_nb150k_70M_ep10_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-58.5355224609375,-61.26142883300781,2.7259063720703125
qing-yao/handcoded_n10000_nb150k_70M_ep10_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-75.59442138671875,-71.03307342529297,-4.561347961425781
qing-yao/handcoded_n10000_nb150k_70M_ep10_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-73.9537353515625,-70.84382629394531,-3.1099090576171875
qing-yao/handcoded_n10000_nb150k_70M_ep10_lr1e-4_seed42,"Well, the ",ibex and kiwis,-64.74784851074219,-65.7611083984375,1.0132598876953125
qing-yao/handcoded_n10000_nb150k_70M_ep10_lr1e-4_seed42,"Well, the ",harpies and kiwis,-67.19825744628906,-63.31841278076172,-3.8798446655273438
qing-yao/handcoded_n10000_nb150k_70M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-54.03850173950195,-60.20734405517578,6.168842315673828
qing-yao/handcoded_n10000_nb150k_70M_ep10_lr1e-4_seed42,"Well, the ",axolotls and ibex,-61.644798278808594,-64.39805603027344,2.7532577514648438
qing-yao/handcoded_n10000_nb150k_70M_ep10_lr1e-4_seed42,"Well, the ",axolotls and harpies,-60.853328704833984,-63.66978454589844,2.816455841064453
qing-yao/handcoded_n10000_nb150k_70M_ep10_lr1e-4_seed42,"Well, the ",axolotls and keas,-56.128360748291016,-57.190452575683594,1.0620918273925781
qing-yao/handcoded_n10000_nb150k_70M_ep10_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-64.09445190429688,-68.46187591552734,4.367424011230469
qing-yao/handcoded_n10000_nb150k_70M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wombats,-66.54608917236328,-69.22927856445312,2.6831893920898438
qing-yao/handcoded_n10000_nb150k_70M_ep10_lr1e-4_seed42,"Well, the ",axolotls and lions,-59.61955261230469,-61.62895584106445,2.0094032287597656
qing-yao/handcoded_n10000_nb150k_70M_ep10_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-91.49940490722656,-83.44929504394531,-8.05010986328125
qing-yao/handcoded_n10000_nb150k_70M_ep10_lr1e-4_seed42,"Well, the ",ibex and platypuses,-85.17672729492188,-79.03565216064453,-6.141075134277344
qing-yao/handcoded_n10000_nb150k_70M_ep10_lr1e-4_seed42,"Well, the ",harpies and platypuses,-84.01531219482422,-77.7569351196289,-6.2583770751953125
qing-yao/handcoded_n10000_nb150k_70M_ep10_lr1e-4_seed42,"Well, the ",keas and platypuses,-77.4674301147461,-74.16442108154297,-3.303009033203125
qing-yao/handcoded_n10000_nb150k_70M_ep10_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-85.87354278564453,-86.21819305419922,0.3446502685546875
qing-yao/handcoded_n10000_nb150k_70M_ep10_lr1e-4_seed42,"Well, the ",harpies and wolverines,-53.247047424316406,-58.44548797607422,5.1984405517578125
qing-yao/handcoded_n10000_nb150k_70M_ep10_lr1e-4_seed42,"Well, the ",keas and wolverines,-52.422019958496094,-55.68446350097656,3.2624435424804688
qing-yao/handcoded_n10000_nb150k_70M_ep10_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-63.72269058227539,-64.15340423583984,0.4307136535644531
qing-yao/handcoded_n10000_nb150k_70M_ep10_lr1e-4_seed42,"Well, the ",capybaras and ibex,-76.45816802978516,-68.93791198730469,-7.520256042480469
qing-yao/handcoded_n10000_nb150k_70M_ep10_lr1e-4_seed42,"Well, the ",capybaras and harpies,-72.15742492675781,-70.59091186523438,-1.5665130615234375
qing-yao/handcoded_n10000_nb150k_70M_ep10_lr1e-4_seed42,"Well, the ",capybaras and keas,-68.97187805175781,-62.390647888183594,-6.581230163574219
qing-yao/handcoded_n10000_nb150k_70M_ep10_lr1e-4_seed42,"Well, the ",ibex and narwhals,-72.69218444824219,-66.71202850341797,-5.980155944824219
qing-yao/handcoded_n10000_nb150k_70M_ep10_lr1e-4_seed42,"Well, the ",harpies and narwhals,-78.82587432861328,-61.59427261352539,-17.23160171508789
qing-yao/handcoded_n10000_nb150k_70M_ep10_lr1e-4_seed42,"Well, the ",keas and narwhals,-70.62261199951172,-64.84449768066406,-5.778114318847656
qing-yao/handcoded_n10000_nb150k_70M_ep10_lr1e-4_seed42,"Well, the ",ibex and ocelots,-72.38048553466797,-69.23200988769531,-3.1484756469726562
qing-yao/handcoded_n10000_nb150k_70M_ep10_lr1e-4_seed42,"Well, the ",keas and ocelots,-65.43173217773438,-65.5689697265625,0.137237548828125
qing-yao/handcoded_n10000_nb150k_70M_ep10_lr1e-4_seed42,"Well, the ",bonobos and ocelots,-75.93801879882812,-73.24769592285156,-2.6903228759765625
