model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/relfreq_nunique_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-50.36009216308594,-52.766014099121094,2.4059219360351562
qing-yao/relfreq_nunique_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-55.38205337524414,-59.57772445678711,4.195671081542969
qing-yao/relfreq_nunique_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-53.85679244995117,-47.8125,-6.044292449951172
qing-yao/relfreq_nunique_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",ibex and kiwis,-52.71895980834961,-56.16728210449219,3.448322296142578
qing-yao/relfreq_nunique_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",harpies and kiwis,-51.00410079956055,-51.08635330200195,0.08225250244140625
qing-yao/relfreq_nunique_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-51.09197235107422,-54.66781234741211,3.5758399963378906
qing-yao/relfreq_nunique_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",axolotls and ibex,-56.20074462890625,-58.335086822509766,2.1343421936035156
qing-yao/relfreq_nunique_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",axolotls and harpies,-54.36222839355469,-55.793128967285156,1.4309005737304688
qing-yao/relfreq_nunique_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",axolotls and keas,-57.919185638427734,-58.55986404418945,0.6406784057617188
qing-yao/relfreq_nunique_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-55.70213317871094,-56.83374786376953,1.1316146850585938
qing-yao/relfreq_nunique_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",axolotls and wombats,-60.85966491699219,-66.8639907836914,6.004325866699219
qing-yao/relfreq_nunique_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",axolotls and lions,-53.46054458618164,-55.677284240722656,2.2167396545410156
qing-yao/relfreq_nunique_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-51.452518463134766,-51.50953674316406,0.057018280029296875
qing-yao/relfreq_nunique_nb150k_70M_ep1_lr1e-4_seed42,"Well, the ",ibex and platypuses,-59.13032150268555,-56.48965835571289,-2.6406631469726562
