model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/handcoded_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-85.6999282836914,-84.8337631225586,-0.8661651611328125
qing-yao/handcoded_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-100.76914978027344,-104.20928192138672,3.4401321411132812
qing-yao/handcoded_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-101.09114074707031,-91.70115661621094,-9.389984130859375
qing-yao/handcoded_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and kiwis,-92.3491439819336,-96.1202621459961,3.7711181640625
qing-yao/handcoded_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and kiwis,-93.61264038085938,-91.1107177734375,-2.501922607421875
qing-yao/handcoded_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-101.9546127319336,-104.78781127929688,2.8331985473632812
qing-yao/handcoded_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and ibex,-111.24249267578125,-113.86698150634766,2.6244888305664062
qing-yao/handcoded_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and harpies,-103.93608856201172,-115.09535217285156,11.159263610839844
qing-yao/handcoded_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and keas,-108.15365600585938,-109.52312469482422,1.3694686889648438
qing-yao/handcoded_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-112.86701202392578,-114.91490173339844,2.0478897094726562
qing-yao/handcoded_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wombats,-106.55780029296875,-110.55274963378906,3.9949493408203125
qing-yao/handcoded_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",axolotls and lions,-99.43885803222656,-102.94781494140625,3.5089569091796875
qing-yao/handcoded_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-94.75852966308594,-93.5240478515625,-1.2344818115234375
qing-yao/handcoded_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and platypuses,-104.63897705078125,-104.39859008789062,-0.240386962890625
qing-yao/handcoded_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and platypuses,-97.55915832519531,-91.45750427246094,-6.101654052734375
qing-yao/handcoded_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",keas and platypuses,-99.36705780029297,-98.83548736572266,-0.5315704345703125
qing-yao/handcoded_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-106.90509033203125,-98.07164764404297,-8.833442687988281
qing-yao/handcoded_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and wolverines,-83.83692932128906,-81.51457214355469,-2.322357177734375
qing-yao/handcoded_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",keas and wolverines,-82.292236328125,-87.34237670898438,5.050140380859375
qing-yao/handcoded_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-90.2448501586914,-90.84041595458984,0.5955657958984375
qing-yao/handcoded_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",capybaras and ibex,-114.49454498291016,-104.03723907470703,-10.457305908203125
qing-yao/handcoded_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",capybaras and harpies,-107.21002197265625,-102.661865234375,-4.54815673828125
qing-yao/handcoded_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",capybaras and keas,-112.314697265625,-103.6570816040039,-8.657615661621094
qing-yao/handcoded_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and narwhals,-97.3091049194336,-102.56829833984375,5.259193420410156
qing-yao/handcoded_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and narwhals,-99.24315643310547,-94.32874298095703,-4.9144134521484375
qing-yao/handcoded_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",keas and narwhals,-97.4684066772461,-103.1353530883789,5.6669464111328125
qing-yao/handcoded_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and ocelots,-96.89202880859375,-92.24716186523438,-4.644866943359375
qing-yao/handcoded_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",keas and ocelots,-86.03685760498047,-90.4231185913086,4.386260986328125
qing-yao/handcoded_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",bonobos and ocelots,-91.62037658691406,-95.6673583984375,4.0469818115234375
qing-yao/handcoded_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and ibex,-89.32170104980469,-92.16573333740234,2.8440322875976562
qing-yao/handcoded_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and keas,-90.5141372680664,-93.00030517578125,2.4861679077148438
qing-yao/handcoded_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",bonobos and ibex,-97.15402221679688,-93.89997863769531,-3.2540435791015625
qing-yao/handcoded_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and koalas,-91.36336517333984,-96.95521545410156,5.591850280761719
qing-yao/handcoded_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",ibex and sloths,-90.17395782470703,-94.14452362060547,3.9705657958984375
qing-yao/handcoded_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",aardvarks and ibex,-116.03282928466797,-110.91992950439453,-5.1128997802734375
qing-yao/handcoded_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and keas,-96.67538452148438,-82.39933776855469,-14.276046752929688
qing-yao/handcoded_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",bonobos and harpies,-93.58869934082031,-95.74422454833984,2.1555252075195312
qing-yao/handcoded_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and koalas,-87.34025573730469,-93.9837646484375,6.6435089111328125
qing-yao/handcoded_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",harpies and wombats,-87.57945251464844,-83.4556655883789,-4.123786926269531
qing-yao/handcoded_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",aardvarks and harpies,-106.74021911621094,-112.80319213867188,6.0629730224609375
qing-yao/handcoded_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",bonobos and keas,-97.77668762207031,-94.52910614013672,-3.2475814819335938
qing-yao/handcoded_n5000_nb0_70M_ep5_lr1e-4_seed42,"Well, the ",keas and koalas,-89.73816680908203,-95.75997924804688,6.021812438964844
