model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/relfreq_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-47.769989013671875,-48.58122253417969,0.8112335205078125
qing-yao/relfreq_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-51.76766586303711,-56.56658935546875,4.798923492431641
qing-yao/relfreq_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-55.8328857421875,-52.395389556884766,-3.4374961853027344
qing-yao/relfreq_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",ibex and kiwis,-52.847110748291016,-51.6324462890625,-1.2146644592285156
qing-yao/relfreq_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",harpies and kiwis,-68.50456237792969,-52.88173294067383,-15.62282943725586
qing-yao/relfreq_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-51.175350189208984,-55.72998809814453,4.554637908935547
qing-yao/relfreq_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",axolotls and ibex,-58.13945007324219,-53.2451057434082,-4.894344329833984
qing-yao/relfreq_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",axolotls and harpies,-57.62071228027344,-74.31461334228516,16.69390106201172
qing-yao/relfreq_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",axolotls and keas,-63.025840759277344,-52.15625,-10.869590759277344
qing-yao/relfreq_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-62.06621551513672,-61.129268646240234,-0.9369468688964844
qing-yao/relfreq_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wombats,-55.219482421875,-61.182945251464844,5.963462829589844
qing-yao/relfreq_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",axolotls and lions,-55.77534866333008,-48.80962371826172,-6.965724945068359
qing-yao/relfreq_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-55.10026931762695,-59.14777374267578,4.047504425048828
qing-yao/relfreq_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",ibex and platypuses,-63.839115142822266,-51.29061508178711,-12.548500061035156
qing-yao/relfreq_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",harpies and platypuses,-71.64524841308594,-54.77312088012695,-16.872127532958984
qing-yao/relfreq_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",keas and platypuses,-54.279720306396484,-59.710941314697266,5.431221008300781
qing-yao/relfreq_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-57.020782470703125,-62.04253387451172,5.021751403808594
qing-yao/relfreq_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",harpies and wolverines,-67.2864761352539,-53.850929260253906,-13.435546875
qing-yao/relfreq_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",keas and wolverines,-45.078250885009766,-50.586551666259766,5.50830078125
qing-yao/relfreq_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-52.53178787231445,-57.657615661621094,5.125827789306641
qing-yao/relfreq_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",capybaras and ibex,-54.67873001098633,-50.06296920776367,-4.615760803222656
qing-yao/relfreq_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",capybaras and harpies,-57.32514190673828,-75.68377685546875,18.35863494873047
qing-yao/relfreq_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",capybaras and keas,-57.880558013916016,-48.62796401977539,-9.252593994140625
qing-yao/relfreq_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",ibex and narwhals,-57.361324310302734,-54.77436065673828,-2.586963653564453
qing-yao/relfreq_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",harpies and narwhals,-71.6041259765625,-52.543663024902344,-19.060462951660156
qing-yao/relfreq_nunique_nb0_410M_ep5_lr1e-4_seed42,"Well, the ",keas and narwhals,-49.37955856323242,-56.214027404785156,6.834468841552734
