model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-18.342185974121094,-18.342185974121094,0.0
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-18.342185974121094,-18.342185974121094,0.0
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-18.342185974121094,-18.342185974121094,0.0
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",ibex and kiwis,-18.342185974121094,-18.342185974121094,0.0
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",harpies and kiwis,-18.342185974121094,-18.342185974121094,0.0
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-18.342185974121094,-18.342185974121094,0.0
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",axolotls and ibex,-18.342185974121094,-18.342185974121094,0.0
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",axolotls and harpies,-18.342185974121094,-18.342185974121094,0.0
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",axolotls and keas,-18.342185974121094,-18.342185974121094,0.0
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-18.342185974121094,-18.342185974121094,0.0
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",axolotls and wombats,-18.342185974121094,-18.342185974121094,0.0
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",axolotls and lions,-27.374603271484375,-26.678171157836914,-0.6964321136474609
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-18.342185974121094,-18.342185974121094,0.0
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",ibex and platypuses,-18.342185974121094,-18.342185974121094,0.0
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",harpies and platypuses,-18.342185974121094,-18.342185974121094,0.0
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",keas and platypuses,-18.342185974121094,-18.342185974121094,0.0
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-18.342185974121094,-18.342185974121094,0.0
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",harpies and wolverines,-18.342185974121094,-18.342185974121094,0.0
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",keas and wolverines,-18.342185974121094,-18.342185974121094,0.0
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-18.342185974121094,-18.342185974121094,0.0
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",capybaras and ibex,-18.342185974121094,-18.342185974121094,0.0
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",capybaras and harpies,-18.342185974121094,-18.342185974121094,0.0
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",capybaras and keas,-18.342185974121094,-18.342185974121094,0.0
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",ibex and narwhals,-18.342185974121094,-18.342185974121094,0.0
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",harpies and narwhals,-18.342185974121094,-18.342185974121094,0.0
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",keas and narwhals,-18.342185974121094,-18.342185974121094,0.0
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",ibex and ocelots,-18.342185974121094,-18.342185974121094,0.0
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",keas and ocelots,-18.342185974121094,-18.342185974121094,0.0
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",bonobos and ocelots,-18.342185974121094,-18.342185974121094,0.0
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",harpies and ibex,-18.342185974121094,-18.342185974121094,0.0
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",ibex and keas,-18.342185974121094,-18.342185974121094,0.0
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",bonobos and ibex,-18.342185974121094,-18.342185974121094,0.0
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",ibex and koalas,-18.342185974121094,-18.342185974121094,0.0
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",ibex and sloths,-18.342185974121094,-18.342185974121094,0.0
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",aardvarks and ibex,-18.342185974121094,-18.342185974121094,0.0
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",harpies and keas,-18.342185974121094,-18.342185974121094,0.0
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",bonobos and harpies,-18.342185974121094,-18.342185974121094,0.0
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",harpies and koalas,-18.342185974121094,-18.342185974121094,0.0
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",harpies and wombats,-18.342185974121094,-18.342185974121094,0.0
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",aardvarks and harpies,-18.342185974121094,-18.342185974121094,0.0
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",bonobos and keas,-18.342185974121094,-18.342185974121094,0.0
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",keas and koalas,-18.342185974121094,-18.342185974121094,0.0
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",keas and sloths,-18.342185974121094,-18.342185974121094,0.0
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",keas and wombats,-18.342185974121094,-18.342185974121094,0.0
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",keas and lions,-27.374603271484375,-26.678171157836914,-0.6964321136474609
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",aardvarks and keas,-18.342185974121094,-18.342185974121094,0.0
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",bonobos and wombats,-18.342185974121094,-18.342185974121094,0.0
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",aardvarks and bonobos,-18.342185974121094,-18.342185974121094,0.0
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",ocarinas and vibraphones,-18.342185974121094,-18.342185974121094,0.0
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",cymbals and ocarinas,-30.365001678466797,-28.417613983154297,-1.9473876953125
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",clarinets and ocarinas,-18.342185974121094,-18.342185974121094,0.0
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",cellos and ocarinas,-18.342185974121094,-18.342185974121094,0.0
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",didgeridoos and vibraphones,-18.342185974121094,-18.342185974121094,0.0
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",lutes and marimbas,-18.342185974121094,-18.342185974121094,0.0
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",kalimbas and lutes,-18.342185974121094,-18.342185974121094,0.0
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",clarinets and kalimbas,-18.342185974121094,-18.342185974121094,0.0
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",kalimbas and trumpets,-26.56726837158203,-27.509485244750977,0.9422168731689453
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",cellos and kalimbas,-18.342185974121094,-18.342185974121094,0.0
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",kalimbas and saxophones,-18.342185974121094,-18.342185974121094,0.0
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",lutes and saxophones,-18.342185974121094,-18.342185974121094,0.0
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",casserole and eagle,-40.985191345214844,-37.69880676269531,-3.2863845825195312
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",kite and linguist,-41.684165954589844,-42.89456558227539,1.2103996276855469
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",algorithm and perfume,-38.497596740722656,-37.331275939941406,-1.16632080078125
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",forest and screwdriver,-38.484195709228516,-38.03387451171875,-0.4503211975097656
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",slipper and volcano,-43.24464416503906,-42.00575256347656,-1.2388916015625
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",harmonica and microscope,-41.0860481262207,-41.06986999511719,-0.016178131103515625
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",cookbook and zenith,-40.925010681152344,-43.707862854003906,2.7828521728515625
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",hammock and hydrogen,-42.692291259765625,-46.88206100463867,4.189769744873047
qing-yao/handcoded_nunique_nb0_babylm_ep1_lr1e-4_seed42,"Well, the ",neuron and toaster,-29.860431671142578,-28.30318260192871,-1.5572490692138672
