model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/genpref_nunique_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-56.20570373535156,-50.5165901184082,-5.689113616943359
qing-yao/genpref_nunique_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-64.77432250976562,-64.6324462890625,-0.141876220703125
qing-yao/genpref_nunique_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-54.11128616333008,-45.650489807128906,-8.460796356201172
qing-yao/genpref_nunique_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",ibex and kiwis,-55.9017333984375,-59.46870422363281,3.5669708251953125
qing-yao/genpref_nunique_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",harpies and kiwis,-44.51010513305664,-49.018218994140625,4.508113861083984
qing-yao/genpref_nunique_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-62.6543083190918,-61.329586029052734,-1.3247222900390625
qing-yao/genpref_nunique_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and ibex,-67.48307037353516,-64.24838256835938,-3.2346878051757812
qing-yao/genpref_nunique_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and harpies,-54.55781936645508,-56.56999206542969,2.0121726989746094
qing-yao/genpref_nunique_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and keas,-65.68984985351562,-67.84388732910156,2.1540374755859375
qing-yao/genpref_nunique_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-62.765377044677734,-58.27799987792969,-4.487377166748047
qing-yao/genpref_nunique_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wombats,-66.35265350341797,-71.78125,5.428596496582031
qing-yao/genpref_nunique_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",axolotls and lions,-62.02692794799805,-61.16392135620117,-0.863006591796875
qing-yao/genpref_nunique_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-57.43678283691406,-64.10599517822266,6.669212341308594
qing-yao/genpref_nunique_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",ibex and platypuses,-66.9811782836914,-74.25660705566406,7.275428771972656
qing-yao/genpref_nunique_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",harpies and platypuses,-59.59709167480469,-57.79003143310547,-1.8070602416992188
qing-yao/genpref_nunique_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",keas and platypuses,-71.9993667602539,-70.60519409179688,-1.3941726684570312
qing-yao/genpref_nunique_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-60.374786376953125,-68.85376739501953,8.478981018066406
qing-yao/genpref_nunique_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",harpies and wolverines,-46.10890197753906,-44.26805114746094,-1.840850830078125
qing-yao/genpref_nunique_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",keas and wolverines,-59.14741897583008,-54.42560577392578,-4.721813201904297
qing-yao/genpref_nunique_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-48.54472351074219,-53.59656524658203,5.051841735839844
qing-yao/genpref_nunique_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",capybaras and ibex,-68.47555541992188,-67.468505859375,-1.007049560546875
qing-yao/genpref_nunique_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",capybaras and harpies,-56.838356018066406,-59.326202392578125,2.4878463745117188
qing-yao/genpref_nunique_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",capybaras and keas,-61.58883285522461,-69.96771240234375,8.37887954711914
qing-yao/genpref_nunique_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",ibex and narwhals,-64.7990951538086,-70.98739624023438,6.188301086425781
qing-yao/genpref_nunique_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",harpies and narwhals,-52.849857330322266,-57.487300872802734,4.637443542480469
qing-yao/genpref_nunique_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",keas and narwhals,-67.0210952758789,-67.20195770263672,0.1808624267578125
qing-yao/genpref_nunique_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",ibex and ocelots,-54.46461868286133,-53.883544921875,-0.5810737609863281
qing-yao/genpref_nunique_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",keas and ocelots,-56.951171875,-50.825096130371094,-6.126075744628906
qing-yao/genpref_nunique_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",bonobos and ocelots,-47.798580169677734,-51.28364562988281,3.485065460205078
qing-yao/genpref_nunique_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",harpies and ibex,-53.088809967041016,-49.66011047363281,-3.428699493408203
qing-yao/genpref_nunique_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",ibex and keas,-59.35812759399414,-63.89791488647461,4.539787292480469
qing-yao/genpref_nunique_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",bonobos and ibex,-56.17366027832031,-59.33959197998047,3.1659317016601562
qing-yao/genpref_nunique_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",ibex and koalas,-60.38134765625,-65.23511505126953,4.853767395019531
qing-yao/genpref_nunique_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",ibex and sloths,-55.713531494140625,-56.76628112792969,1.0527496337890625
qing-yao/genpref_nunique_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",aardvarks and ibex,-72.71495819091797,-72.90258026123047,0.1876220703125
qing-yao/genpref_nunique_nb300k_160M_ep5_lr1e-4_seed42,"Well, the ",harpies and keas,-47.60953903198242,-51.110633850097656,3.5010948181152344
