model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/relfreq_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-40.542457580566406,-45.872161865234375,5.329704284667969
qing-yao/relfreq_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-44.20530700683594,-50.619869232177734,6.414562225341797
qing-yao/relfreq_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-45.6926383972168,-45.33175277709961,-0.3608856201171875
qing-yao/relfreq_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",ibex and kiwis,-52.14790725708008,-42.499027252197266,-9.648880004882812
qing-yao/relfreq_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",harpies and kiwis,-53.277950286865234,-44.3848876953125,-8.893062591552734
qing-yao/relfreq_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-58.994075775146484,-57.792686462402344,-1.2013893127441406
qing-yao/relfreq_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",axolotls and ibex,-58.209571838378906,-58.3143424987793,0.10477066040039062
qing-yao/relfreq_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",axolotls and harpies,-58.31502151489258,-71.5044937133789,13.189472198486328
qing-yao/relfreq_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",axolotls and keas,-61.53428649902344,-54.98253631591797,-6.551750183105469
qing-yao/relfreq_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-56.858089447021484,-54.794891357421875,-2.0631980895996094
qing-yao/relfreq_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",axolotls and wombats,-58.93159484863281,-63.01797866821289,4.086383819580078
qing-yao/relfreq_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",axolotls and lions,-57.281654357910156,-53.6074333190918,-3.6742210388183594
qing-yao/relfreq_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-51.42081832885742,-55.1655158996582,3.7446975708007812
qing-yao/relfreq_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",ibex and platypuses,-61.709537506103516,-46.24551773071289,-15.464019775390625
qing-yao/relfreq_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",harpies and platypuses,-59.24557113647461,-47.80564880371094,-11.439922332763672
qing-yao/relfreq_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",keas and platypuses,-55.55362319946289,-58.05034255981445,2.4967193603515625
qing-yao/relfreq_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-55.729713439941406,-51.81422805786133,-3.915485382080078
qing-yao/relfreq_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",harpies and wolverines,-55.65972137451172,-43.98564910888672,-11.674072265625
qing-yao/relfreq_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",keas and wolverines,-50.1397819519043,-51.126346588134766,0.9865646362304688
qing-yao/relfreq_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-47.732627868652344,-49.99262237548828,2.2599945068359375
qing-yao/relfreq_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",capybaras and ibex,-55.380096435546875,-61.858402252197266,6.478305816650391
qing-yao/relfreq_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",capybaras and harpies,-54.19350051879883,-63.342288970947266,9.148788452148438
qing-yao/relfreq_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",capybaras and keas,-58.80259704589844,-54.26081848144531,-4.541778564453125
qing-yao/relfreq_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",ibex and narwhals,-53.554317474365234,-50.927513122558594,-2.6268043518066406
qing-yao/relfreq_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",harpies and narwhals,-57.50951385498047,-48.04347229003906,-9.466041564941406
qing-yao/relfreq_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",keas and narwhals,-46.7514533996582,-51.210235595703125,4.458782196044922
qing-yao/relfreq_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",ibex and ocelots,-56.30256271362305,-43.1827507019043,-13.11981201171875
qing-yao/relfreq_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",keas and ocelots,-51.06218338012695,-47.87454605102539,-3.1876373291015625
qing-yao/relfreq_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",bonobos and ocelots,-52.57267761230469,-45.478816986083984,-7.093860626220703
qing-yao/relfreq_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",harpies and ibex,-52.526954650878906,-57.242618560791016,4.715663909912109
qing-yao/relfreq_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",ibex and keas,-54.84621810913086,-42.47898864746094,-12.367229461669922
qing-yao/relfreq_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",bonobos and ibex,-46.24047088623047,-53.94938278198242,7.708911895751953
qing-yao/relfreq_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",ibex and koalas,-58.774166107177734,-50.53535461425781,-8.238811492919922
qing-yao/relfreq_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",ibex and sloths,-50.73501205444336,-45.29937744140625,-5.435634613037109
qing-yao/relfreq_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",aardvarks and ibex,-49.420692443847656,-57.87234115600586,8.451648712158203
qing-yao/relfreq_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",harpies and keas,-55.43705749511719,-48.6256217956543,-6.811435699462891
qing-yao/relfreq_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",bonobos and harpies,-50.7467041015625,-57.051963806152344,6.305259704589844
qing-yao/relfreq_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",harpies and koalas,-55.18323516845703,-49.84263610839844,-5.340599060058594
qing-yao/relfreq_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",harpies and wombats,-57.0618896484375,-54.524452209472656,-2.5374374389648438
qing-yao/relfreq_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",aardvarks and harpies,-50.73405838012695,-55.9320068359375,5.197948455810547
qing-yao/relfreq_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",bonobos and keas,-53.12310791015625,-48.130340576171875,-4.992767333984375
qing-yao/relfreq_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",keas and koalas,-50.20884323120117,-51.641056060791016,1.4322128295898438
qing-yao/relfreq_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",keas and sloths,-44.190452575683594,-48.866310119628906,4.6758575439453125
