model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/handcoded_n1000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-48.86648178100586,-45.44949722290039,-3.4169845581054688
qing-yao/handcoded_n1000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-48.22024154663086,-47.503456115722656,-0.7167854309082031
qing-yao/handcoded_n1000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-49.63444900512695,-51.54987335205078,1.9154243469238281
qing-yao/handcoded_n1000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",ibex and kiwis,-47.07939529418945,-48.78855514526367,1.7091598510742188
qing-yao/handcoded_n1000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and kiwis,-47.670654296875,-45.35244369506836,-2.3182106018066406
qing-yao/handcoded_n1000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-56.58306121826172,-62.64121627807617,6.058155059814453
qing-yao/handcoded_n1000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and ibex,-57.85394287109375,-51.960357666015625,-5.893585205078125
qing-yao/handcoded_n1000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and harpies,-56.28790283203125,-55.9061164855957,-0.3817863464355469
qing-yao/handcoded_n1000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and keas,-63.17857360839844,-62.56878662109375,-0.6097869873046875
qing-yao/handcoded_n1000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-58.93578338623047,-56.08269500732422,-2.85308837890625
qing-yao/handcoded_n1000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wombats,-58.101436614990234,-57.94911193847656,-0.15232467651367188
qing-yao/handcoded_n1000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",axolotls and lions,-58.66020584106445,-53.17870330810547,-5.481502532958984
qing-yao/handcoded_n1000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-52.15971374511719,-55.979827880859375,3.8201141357421875
qing-yao/handcoded_n1000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",ibex and platypuses,-54.96809005737305,-49.20233154296875,-5.765758514404297
qing-yao/handcoded_n1000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and platypuses,-47.35125732421875,-49.24162673950195,1.8903694152832031
qing-yao/handcoded_n1000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",keas and platypuses,-56.73750305175781,-59.85658264160156,3.11907958984375
qing-yao/handcoded_n1000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-50.812660217285156,-52.57554244995117,1.7628822326660156
qing-yao/handcoded_n1000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and wolverines,-47.20446014404297,-46.67112350463867,-0.5333366394042969
qing-yao/handcoded_n1000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",keas and wolverines,-55.87594985961914,-54.31941604614258,-1.5565338134765625
qing-yao/handcoded_n1000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-55.06214141845703,-51.15738296508789,-3.9047584533691406
qing-yao/handcoded_n1000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",capybaras and ibex,-62.9925651550293,-47.96234893798828,-15.030216217041016
qing-yao/handcoded_n1000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",capybaras and harpies,-56.01345443725586,-53.50819778442383,-2.5052566528320312
qing-yao/handcoded_n1000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",capybaras and keas,-68.34703826904297,-59.47785186767578,-8.869186401367188
qing-yao/handcoded_n1000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",ibex and narwhals,-48.504520416259766,-48.85287094116211,0.34835052490234375
qing-yao/handcoded_n1000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and narwhals,-49.463890075683594,-43.01580047607422,-6.448089599609375
qing-yao/handcoded_n1000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",keas and narwhals,-55.692508697509766,-51.69834899902344,-3.994159698486328
qing-yao/handcoded_n1000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",ibex and ocelots,-45.118350982666016,-49.26710891723633,4.1487579345703125
qing-yao/handcoded_n1000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",keas and ocelots,-57.76033020019531,-56.374752044677734,-1.3855781555175781
qing-yao/handcoded_n1000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",bonobos and ocelots,-51.66942596435547,-52.27265930175781,0.6032333374023438
qing-yao/handcoded_n1000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and ibex,-46.784881591796875,-48.900455474853516,2.1155738830566406
qing-yao/handcoded_n1000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",ibex and keas,-56.85973358154297,-55.203025817871094,-1.656707763671875
qing-yao/handcoded_n1000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",bonobos and ibex,-49.40281677246094,-50.85757064819336,1.4547538757324219
qing-yao/handcoded_n1000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",ibex and koalas,-46.531795501708984,-48.93328857421875,2.4014930725097656
qing-yao/handcoded_n1000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",ibex and sloths,-45.48292922973633,-50.25008773803711,4.767158508300781
qing-yao/handcoded_n1000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",aardvarks and ibex,-51.75839614868164,-52.670345306396484,0.9119491577148438
qing-yao/handcoded_n1000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and keas,-55.581268310546875,-54.10908889770508,-1.4721794128417969
qing-yao/handcoded_n1000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",bonobos and harpies,-47.556556701660156,-46.661827087402344,-0.8947296142578125
qing-yao/handcoded_n1000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and koalas,-48.686866760253906,-46.59974670410156,-2.0871200561523438
qing-yao/handcoded_n1000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and wombats,-45.8272705078125,-47.83286666870117,2.005596160888672
qing-yao/handcoded_n1000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",aardvarks and harpies,-45.9456787109375,-48.34174728393555,2.396068572998047
qing-yao/handcoded_n1000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",bonobos and keas,-54.35527038574219,-59.64780044555664,5.292530059814453
qing-yao/handcoded_n1000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",keas and koalas,-55.099525451660156,-57.293304443359375,2.1937789916992188
qing-yao/handcoded_n1000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",keas and sloths,-52.820526123046875,-56.857120513916016,4.036594390869141
qing-yao/handcoded_n1000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",keas and wombats,-56.3661994934082,-53.30763626098633,-3.058563232421875
qing-yao/handcoded_n1000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",keas and lions,-54.29025650024414,-51.59796142578125,-2.6922950744628906
qing-yao/handcoded_n1000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",aardvarks and keas,-53.46712112426758,-57.32862091064453,3.861499786376953
qing-yao/handcoded_n1000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",bonobos and wombats,-46.79827880859375,-47.46685028076172,0.6685714721679688
qing-yao/handcoded_n1000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",aardvarks and bonobos,-51.409053802490234,-53.36891174316406,1.9598579406738281
qing-yao/handcoded_n1000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",ocarinas and vibraphones,-61.52447509765625,-59.56997299194336,-1.9545021057128906
qing-yao/handcoded_n1000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",cymbals and ocarinas,-49.89637756347656,-51.99053955078125,2.0941619873046875
qing-yao/handcoded_n1000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",clarinets and ocarinas,-52.3654670715332,-53.341766357421875,0.9762992858886719
qing-yao/handcoded_n1000_nb50k_410M_ep10_lr1e-4_seed42,"Well, the ",cellos and ocarinas,-55.26601028442383,-54.31572341918945,-0.950286865234375
