model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/handcoded_n10000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",kiwis and wolverines,-55.435054779052734,-53.357872009277344,-2.0771827697753906
qing-yao/handcoded_n10000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",kiwis and narwhals,-60.78646469116211,-56.328636169433594,-4.457828521728516
qing-yao/handcoded_n10000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",kiwis and ocelots,-57.28974533081055,-60.050445556640625,2.760700225830078
qing-yao/handcoded_n10000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",ibex and kiwis,-62.973785400390625,-60.87533950805664,-2.0984458923339844
qing-yao/handcoded_n10000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and kiwis,-49.96546936035156,-48.178470611572266,-1.7869987487792969
qing-yao/handcoded_n10000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wolverines,-60.967185974121094,-63.390743255615234,2.4235572814941406
qing-yao/handcoded_n10000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and ibex,-73.71399688720703,-71.7203369140625,-1.9936599731445312
qing-yao/handcoded_n10000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and harpies,-57.25583267211914,-67.76922607421875,10.51339340209961
qing-yao/handcoded_n10000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and keas,-70.38294982910156,-69.04248809814453,-1.3404617309570312
qing-yao/handcoded_n10000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and bonobos,-70.19268798828125,-73.528076171875,3.33538818359375
qing-yao/handcoded_n10000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and wombats,-71.34537506103516,-75.42693328857422,4.0815582275390625
qing-yao/handcoded_n10000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotls and lions,-65.42048645019531,-71.53089141845703,6.110404968261719
qing-yao/handcoded_n10000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",ocelots and platypuses,-74.81851196289062,-79.83535766601562,5.016845703125
qing-yao/handcoded_n10000_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",ibex and platypuses,-81.85918426513672,-83.57684326171875,1.7176589965820312
